,Budget Per Query,Base_1000Q,Base_5000Q
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.005,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,0.00001,0.001,0.0002
,1E-04,0.001,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.003,,0.0002
,0.005,,0.0002
,0.00001,,0.0002
,0.004,,0.0002
,0.00001,,0.0002
,0.005,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.003,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.004,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.005,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.004,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.005,,0.0002
,0.004,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.003,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.003,,0.0002
,0.005,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.005,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.003,,0.0002
,0.006,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.007,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.008,,0.0002
,0.00001,,0.0002
,0.005,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.006,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.008,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.01,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
,0.00001,,0.0002
