,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy
0,48.266666666666666,0.0,3.7333333333333334,6.6,54.86666666666667,3.7333333333333334,52.0,6.6,0.6666666666666666,0.0,0.06666666666666667,0.6555555555555554,0.6606060606060606,0.6668144478706673,0.33318555212933265,0.3333333333333333
