,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy
0,51.266666666666666,0.0,3.7333333333333334,3.6,54.86666666666667,3.7333333333333334,55.0,3.6,0.8,0.0,0.06666666666666667,0.7888888888888889,0.7939393939393941,0.8001477812040007,0.19985221879599932,0.4
