,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy
0,53.666666666666664,0.0,3.7333333333333334,1.2,54.86666666666667,3.7333333333333334,57.4,1.2,0.9333333333333333,0.0,0.06666666666666667,0.9222222222222222,0.9272727272727274,0.9334811145373341,0.06651888546266596,0.4666666666666667
