,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy
0,46.6,0.0,3.7333333333333334,8.266666666666667,54.86666666666667,3.7333333333333334,50.333333333333336,8.266666666666667,0.6,0.0,0.06666666666666667,0.5888888888888888,0.593939393939394,0.5987872369863135,0.40121276301368636,0.3
