Client,Num Queries
1,3340
2,3340
3,3340
4,3340
5,3340
6,3340
7,3340
8,3340
9,3340
10,3340
11,3340
12,3340
13,3340
14,3340
15,3340
16,3340
17,3340
18,3340
19,3340
20,3340
21,3340
22,3340
23,3340
24,3340
25,3340
26,3340
27,3340
28,3340
29,3340
30,3340
31,3340
32,3340
33,3340
34,3340
35,3340
36,3340
37,3340
38,3340
39,3340
40,3340
41,3340
42,3340
43,3340
44,3340
45,3340
46,3340
47,3340
48,3340
49,3340
50,3340
51,3340
52,3340
53,3340
54,3340
55,3340
56,3340
57,3340
58,3340
59,3340
60,3340
61,3340
62,3340
63,3340
64,3340
65,3340
66,3340
67,3340
68,3340
69,3340
70,3340
71,3340
72,3340
73,3340
74,3340
75,3340
76,3340
77,3340
78,3340
79,3340
80,3340
81,3340
82,3340
83,3340
84,3340
85,3340
86,3340
87,3340
88,3340
89,3340
90,3340
91,3340
92,3340
93,3340
94,3340
95,3340
96,3340
97,3340
98,3340
99,3340
100,3340
