Client,Num Queries
1,3409
2,3409
3,3409
4,3409
5,3409
6,3409
7,3409
8,3409
9,3409
10,3409
11,3409
12,3409
13,3409
14,3409
15,3409
16,3409
17,3409
18,3409
19,3409
20,3409
21,3409
22,3409
23,3409
24,3409
25,3409
26,3409
27,3409
28,3409
29,3409
30,3409
31,3409
32,3409
33,3409
34,3409
35,3409
36,3409
37,3409
38,3409
39,3409
40,3409
41,3409
42,3409
43,3409
44,3409
45,3409
46,3409
47,3409
48,3409
49,3409
50,3409
51,3409
52,3409
53,3409
54,3409
55,3409
56,3409
57,3409
58,3409
59,3409
60,3409
61,3409
62,3409
63,3409
64,3409
65,3409
66,3409
67,3409
68,3409
69,3409
70,3409
71,3409
72,3409
73,3409
74,3409
75,3409
76,3409
77,3409
78,3409
79,3409
80,3409
81,3409
82,3409
83,3409
84,3409
85,3409
86,3409
87,3409
88,3409
89,3409
90,3409
91,3409
92,3409
93,3409
94,3409
95,3409
96,3409
97,3409
98,3409
99,3409
100,3409
