Client,Num Queries
1,3416
2,3416
3,3416
4,3416
5,3416
6,3416
7,3416
8,3416
9,3416
10,3416
11,3416
12,3416
13,3416
14,3416
15,3416
16,3416
17,3416
18,3416
19,3416
20,3416
21,3416
22,3416
23,3416
24,3416
25,3416
26,3416
27,3416
28,3416
29,3416
30,3416
31,3416
32,3416
33,3416
34,3416
35,3416
36,3416
37,3416
38,3416
39,3416
40,3416
41,3416
42,3416
43,3416
44,3416
45,3416
46,3416
47,3416
48,3416
49,3416
50,3416
51,3416
52,3416
53,3416
54,3416
55,3416
56,3416
57,3416
58,3416
59,3416
60,3416
61,3416
62,3416
63,3416
64,3416
65,3416
66,3416
67,3416
68,3416
69,3416
70,3416
71,3416
72,3416
73,3416
74,3416
75,3416
76,3416
77,3416
78,3416
79,3416
80,3416
81,3416
82,3416
83,3416
84,3416
85,3416
86,3416
87,3416
88,3416
89,3416
90,3416
91,3416
92,3416
93,3416
94,3416
95,3416
96,3416
97,3416
98,3416
99,3416
100,3416
