,Rule,Percent Count
0,"G[1,1]((Mort > 1.000 -> lds = 1.250))",1.0
1,"G[1,0]((LOS > 0.000 -> s8_hr = -1.000))",0.5
2,"G[1,0]((LOS > 122.000 -> CO2 < 50.000))",0.5
