,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,F1,Accuracy,MCR,BalancedAccuracy
0,52.46666666666667,0.0,3.7333333333333334,2.4,54.86666666666667,3.7333333333333334,56.2,2.4,0.8666666666666667,0.0,0.06666666666666667,0.8555555555555555,0.8606060606060607,0.8668144478706673,0.13318555212933264,0.43333333333333335
