Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"G[0,1](AF >= 0.674 & SpO2 >= 91.046)
",0.000,9999999.000,9999999.000,1.000,0.000,35,14,0,0,35,14,35,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"F[1,1](edrk >= 15.689 -> n_evts >= 0.257)
",0.049,-4.779,-5.110,0.000,1.000,35,14,0,0,35,14,35,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](AF >= 0.435 -> O2_Flow >= 2.283)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,14,0,0,35,14,35,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((AF <= 0.878) U[1,2] (s2_edrk <= 0.004))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,14,0,0,35,14,35,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"G[1,1](af >= 0.112 & tte >= -0.934)
",1.000,0.888,-0.112,1.000,0.000,35,14,0,0,35,14,35,14,1.0,1.0,0.0,1.0,1.0,0.0,1
"G[1,1](AF >= 0.164 & s2_hr <= 0.001)
",1.592,0.001,-0.117,1.000,0.000,34,14,0,1,35,14,34,15,0.9714285714285714,1.0,0.0,1.0,0.9795918367346939,0.020408163265306145,1
"((n_evts >= 0.015) U[1,2] (SBP >= 78.841))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,13,0,1,36,13,35,14,0.9722222222222222,1.0,0.0,1.0,0.9795918367346939,0.020408163265306145,-1
"((n_evts >= 0.141) U[1,2] (s8_edrk >= -0.005))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,12,0,2,37,12,35,14,0.9459459459459459,1.0,0.0,1.0,0.9591836734693877,0.04081632653061229,-1
"((Glasgow_Coma_Scale_Total <= 14.943) U[0,0] (LOS >= 2.320))
",-1.391,-0.057,4.612,0.000,1.000,35,12,2,0,35,14,37,12,1.0,0.8571428571428571,0.14285714285714285,0.9459459459459459,0.9591836734693877,0.04081632653061229,-1
"F[1,1](hr >= 78.059 & LOS >= 3.083)
",-1.085,-1.692,3.489,0.000,1.000,35,12,2,0,35,14,37,12,1.0,0.8571428571428571,0.14285714285714285,0.9459459459459459,0.9591836734693877,0.04081632653061229,-1
"((direct >= 0.024) U[0,1] (ICU_Pt_Days >= 0.930))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,12,2,0,35,14,37,12,1.0,0.8571428571428571,0.14285714285714285,0.9459459459459459,0.9591836734693877,0.04081632653061229,-1
"F[0,0](LOS >= 2.479 & n_evts >= 0.167)
",-1.581,-0.479,0.458,0.000,1.000,35,12,2,0,35,14,37,12,1.0,0.8571428571428571,0.14285714285714285,0.9459459459459459,0.9591836734693877,0.04081632653061229,-1
"F[0,1](lds <= 2.268 & n_edrk <= 0.865)
",0.000,-9999999.000,-9999999.000,0.000,1.000,34,12,2,1,35,14,36,13,0.9714285714285714,0.8571428571428571,0.14285714285714285,0.9444444444444444,0.9387755102040817,0.061224489795918324,-1
"((ICU_Pt_Days >= 0.842) U[1,1] (s24_edrk >= -0.004))
",-2.432,0.004,3.300,0.000,1.000,35,10,4,0,35,14,39,10,1.0,0.7142857142857143,0.2857142857142857,0.8974358974358975,0.9183673469387755,0.08163265306122447,-1
"G[1,1](LACTIC_ACID >= 1.300 & SBP >= 136.125)
",1.075,-0.015,-28.946,1.000,0.000,33,12,2,2,35,14,35,14,0.9428571428571428,0.8571428571428571,0.14285714285714285,0.9428571428571428,0.9183673469387755,0.08163265306122447,1
"((af <= 0.761) U[1,2] (dfa >= 0.492))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,10,0,4,39,10,35,14,0.8974358974358975,1.0,0.0,1.0,0.9183673469387755,0.08163265306122447,-1
"F[1,1](s2_edrk <= 0.002 & tte <= -0.064)
",-1.573,-0.064,-0.015,0.000,1.000,35,10,4,0,35,14,39,10,1.0,0.7142857142857143,0.2857142857142857,0.8974358974358975,0.9183673469387755,0.08163265306122447,-1
"((tte <= -0.085) U[1,1] (y >= 0.017))
",-1.581,-0.017,0.698,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"((SBP <= 150.101) U[0,1] (y >= 0.064))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"F[1,1](direct <= 0.203 -> Glasgow_Coma_Scale_Total <= 14.990)
",0.976,-0.203,-0.622,0.000,1.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,-1
"G[0,1](MET <= 0.878 & y <= 0.469)
",0.000,9999999.000,9999999.000,1.000,0.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,1
"G[1,1](s8_edrk <= 0.003 -> y <= 0.405)
",-1.581,-0.405,-0.120,1.000,0.000,35,9,5,0,35,14,40,9,1.0,0.6428571428571429,0.35714285714285715,0.875,0.8979591836734694,0.10204081632653061,1
"((s24_hr <= 0.000) U[1,2] (Temp >= 36.094))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,10,2,4,37,12,35,14,0.8918918918918919,0.8333333333333334,0.16666666666666666,0.9428571428571428,0.8775510204081632,0.12244897959183676,-1
"F[0,1](ICU_Pt_Days < 2.044 -> y = 0.666)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,8,6,0,35,14,41,8,1.0,0.5714285714285714,0.42857142857142855,0.8536585365853658,0.8775510204081632,0.12244897959183676,-1
"G[1,1](Mort <= 0.909 & s8_hr >= -0.001)
",1.133,0.001,-0.052,1.000,0.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,1
"G[0,1](s24_edrk <= 0.002 & Temp >= 36.191)
",0.000,9999999.000,9999999.000,1.000,0.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,1
"((Glasgow_Coma_Scale_Total <= 14.945) U[0,0] (Mort >= 0.062))
",-1.155,-0.055,0.515,0.000,1.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,-1
"((Glasgow_Coma_Scale_Total >= 14.492) U[1,1] (n_edrk <= 0.927))
",0.470,0.508,0.353,0.000,1.000,33,9,5,2,35,14,38,11,0.9428571428571428,0.6428571428571429,0.35714285714285715,0.868421052631579,0.8571428571428571,0.1428571428571429,-1
"((af <= 0.836) U[1,1] (direct <= 0.242))
",-0.594,0.242,0.836,0.000,1.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,-1
"((ICU_Pt_Days <= 3.168) U[0,1] (O2_Flow >= 2.319))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,-1
"((af >= 0.718) U[0,1] (O2_Flow >= 2.152))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,-1
"F[0,1](n_edrk <= 0.857 & y >= 0.022)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,7,7,0,35,14,42,7,1.0,0.5,0.5,0.8333333333333334,0.8571428571428571,0.1428571428571429,-1
"G[1,1](Glasgow_Coma_Scale_Total >= 14.638 & tte >= -2.330)
",1.155,0.362,-0.210,1.000,0.000,35,6,8,0,35,14,43,6,1.0,0.42857142857142855,0.5714285714285714,0.813953488372093,0.8367346938775511,0.16326530612244894,1
"G[0,1](s2_hr >= -0.001 -> s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,35,6,8,0,35,14,43,6,1.0,0.42857142857142855,0.5714285714285714,0.813953488372093,0.8367346938775511,0.16326530612244894,1
"G[0,1](cosen >= -1.389 | s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,35,6,8,0,35,14,43,6,1.0,0.42857142857142855,0.5714285714285714,0.813953488372093,0.8367346938775511,0.16326530612244894,1
"((s8_hr >= -0.001) U[1,1] (srr <= 0.106))
",-1.248,0.001,0.039,0.000,1.000,30,11,3,5,35,14,33,16,0.8571428571428571,0.7857142857142857,0.21428571428571427,0.9090909090909091,0.8367346938775511,0.16326530612244894,-1
"((af <= 0.990) U[1,1] (Pulse <= 83.508))
",1.049,6.037,2.138,0.000,1.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,-1
"G[0,0](srr >= 0.068 | y <= 0.601)
",1.574,0.601,0.181,1.000,0.000,35,5,9,0,35,14,44,5,1.0,0.35714285714285715,0.6428571428571429,0.7954545454545454,0.8163265306122449,0.18367346938775508,1
"F[0,1]((af <= 0.774 | AF <= 0.814) & cosen >= -1.856)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"G[1,1](death >= 0.017 -> srr >= 0.101)
",0.561,-0.023,-0.281,1.000,0.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,1
"F[0,0]((af <= 0.749 | AF <= 0.802) & cosen >= -1.571)
",-0.269,-0.198,-0.054,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"F[0,1]((af <= 0.943 | AF <= 0.879) & cosen >= -1.955)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"((AF <= 0.917) U[0,1] (Glasgow_Coma_Scale_Total <= 14.940))
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"F[1,1](Glasgow_Coma_Scale_Total <= 14.998 & HEMOGLOBIN >= 10.200)
",-1.155,-0.002,-0.001,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"((cosen >= -1.081) U[1,1] (Glasgow_Coma_Scale_Total <= 14.982))
",-0.260,0.405,0.553,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"F[0,0]((af <= 0.730 | AF <= 0.936) & cosen >= -1.749)
",-0.333,-0.064,0.112,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
"F[0,1](death >= 0.016 & SBP <= 162.598)
",0.000,-9999999.000,-9999999.000,0.000,1.000,35,4,10,0,35,14,45,4,1.0,0.2857142857142857,0.7142857142857143,0.7777777777777778,0.7959183673469388,0.20408163265306123,-1
