Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,0](edrk <= 19.634 -> n_evts <= 0.622)
",1.266,-0.709,-4.489,1.000,0.000,8,11,3,0,8,14,11,11,1.0,0.7857142857142857,0.21428571428571427,0.7272727272727273,0.8636363636363636,0.13636363636363635
"G[0,1](hr >= 87.634 & Pulse >= 79.138)
",0.000,9999999.000,9999999.000,1.000,0.000,7,11,3,1,8,14,10,12,0.875,0.7857142857142857,0.21428571428571427,0.7,0.8181818181818182,0.18181818181818177
"G[1,1](MET >= 0.012 | PHOSPHORUS <= 3.402)
",1.732,0.449,-0.012,1.000,0.000,6,12,2,2,8,14,8,14,0.75,0.8571428571428571,0.14285714285714285,0.75,0.8181818181818182,0.18181818181818177
"G[0,0](hr >= 93.803 & Pulse >= 92.552)
",0.670,19.596,-2.266,1.000,0.000,7,10,4,1,8,14,11,11,0.875,0.7142857142857143,0.2857142857142857,0.6363636363636364,0.7727272727272727,0.2272727272727273
"G[0,1](hr < 109.053 -> y = 0.662)
",0.000,9999999.000,9999999.000,1.000,0.000,4,13,1,4,8,14,5,17,0.5,0.9285714285714286,0.07142857142857142,0.8,0.7727272727272727,0.2272727272727273
"G[1,1](tte < -0.334 -> y = 0.159)
",1.415,0.159,-0.230,1.000,0.000,8,9,5,0,8,14,13,9,1.0,0.6428571428571429,0.35714285714285715,0.6153846153846154,0.7727272727272727,0.2272727272727273
"G[1,1](s8_hr >= -0.003 -> y <= 0.790)
",-2.449,-0.790,-0.116,1.000,0.000,8,9,5,0,8,14,13,9,1.0,0.6428571428571429,0.35714285714285715,0.6153846153846154,0.7727272727272727,0.2272727272727273
"G[0,1](s24_hr > -0.002 -> y = 0.613)
",0.000,9999999.000,9999999.000,1.000,0.000,3,14,0,5,8,14,3,19,0.375,1.0,0.0,1.0,0.7727272727272727,0.2272727272727273
"G[0,0](n_evts <= 0.742 & Pulse <= 104.926)
",-0.656,-12.416,-1.777,1.000,0.000,3,13,1,5,8,14,4,18,0.375,0.9285714285714286,0.07142857142857142,0.75,0.7272727272727273,0.2727272727272727
"G[0,1](hr >= 99.517 & Pulse >= 74.668)
",0.000,9999999.000,9999999.000,1.000,0.000,5,11,3,3,8,14,8,14,0.625,0.7857142857142857,0.21428571428571427,0.625,0.7272727272727273,0.2727272727272727
"G[0,1](hr >= 99.329 & Pulse >= 73.497)
",0.000,9999999.000,9999999.000,1.000,0.000,5,11,3,3,8,14,8,14,0.625,0.7857142857142857,0.21428571428571427,0.625,0.7272727272727273,0.2727272727272727
"G[1,1](hr >= 97.075 & Pulse >= 75.430)
",0.498,8.204,-3.540,1.000,0.000,5,10,4,3,8,14,9,13,0.625,0.7142857142857143,0.2857142857142857,0.5555555555555556,0.6818181818181818,0.31818181818181823
"G[0,1](POTASSIUM <= 4.000 -> y = 0.683)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[1,2](PCO2 >= 39.500 & y = 0.437)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,0](Glasgow_Coma_Scale_Total >= 14.256 & Pulse >= 73.738)
",0.611,0.744,-0.182,1.000,0.000,8,6,8,0,8,14,16,6,1.0,0.42857142857142855,0.5714285714285714,0.5,0.6363636363636364,0.36363636363636365
"G[0,1](s8_hr >= -0.001 & y = 0.456)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,0](ALT_GPT >= 22.000 -> y = 0.636)
",0.000,0.000,0.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[1,2](OXYGEN_SATURATION < 94.700 & y = 0.884)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,1](TOTAL_PROTEIN > 6.300 & y = 0.412)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[1,1](CREATININE >= 1.100 & y = 0.803)
",-2.449,-0.803,-0.283,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[1,2](HEMOGLOBIN >= 10.200 & y = 0.696)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,2](AF >= 0.001 & O2_Flow >= 2.301)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[1,1](cosen >= -1.937 | Glasgow_Coma_Scale_Total <= 14.938)
",-0.239,0.059,0.214,1.000,0.000,4,10,4,4,8,14,8,14,0.5,0.7142857142857143,0.2857142857142857,0.5,0.6363636363636364,0.36363636363636365
"G[0,1](AST_GOT >= 27.000 -> y = 0.821)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,1](lds <= 1.665 & MET <= 0.727)
",0.000,9999999.000,9999999.000,1.000,0.000,7,7,7,1,8,14,14,8,0.875,0.5,0.5,0.5,0.6363636363636364,0.36363636363636365
"G[0,2](ICU_Pt_Days < 2.090 & y = 0.512)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[1,1](hr >= 89.239 & Pulse >= 73.808)
",0.608,16.040,2.520,1.000,0.000,7,7,7,1,8,14,14,8,0.875,0.5,0.5,0.5,0.6363636363636364,0.36363636363636365
"G[0,1](AF <= 0.419 & SpO2 <= 99.753)
",0.000,9999999.000,9999999.000,1.000,0.000,8,6,8,0,8,14,16,6,1.0,0.42857142857142855,0.5714285714285714,0.5,0.6363636363636364,0.36363636363636365
"G[0,1](SpO2 < 99.590 & y = 0.439)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,2](af >= 0.020 & SpO2 <= 99.747)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,1](direct <= 0.436 & y = 0.906)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,8,8,14,0,22,0.0,1.0,0.0,0.0,0.6363636363636364,0.36363636363636365
"G[0,1](dfa >= 0.593 & s8_edrk <= 0.004)
",0.000,9999999.000,9999999.000,1.000,0.000,6,7,7,2,8,14,13,9,0.75,0.5,0.5,0.46153846153846156,0.5909090909090909,0.40909090909090906
"G[1,1](hr >= 83.238 & Pulse >= 78.539)
",0.803,22.041,4.536,1.000,0.000,8,5,9,0,8,14,17,5,1.0,0.35714285714285715,0.6428571428571429,0.47058823529411764,0.5909090909090909,0.40909090909090906
"G[1,1](Mort >= 0.021 -> SBP >= 118.030)
",-1.534,-12.720,-3.115,1.000,0.000,8,5,9,0,8,14,17,5,1.0,0.35714285714285715,0.6428571428571429,0.47058823529411764,0.5909090909090909,0.40909090909090906
"G[0,1](af <= 0.441 & Glasgow_Coma_Scale_Total <= 14.899)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,8,8,14,1,21,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5909090909090909,0.40909090909090906
"G[0,1](AF >= 0.030 & y >= 0.282)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,8,8,14,1,21,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5909090909090909,0.40909090909090906
"G[1,1](ICU_Pt_Days <= 3.635 | Mort >= 0.060)
",3.335,3.635,0.468,1.000,0.000,8,5,9,0,8,14,17,5,1.0,0.35714285714285715,0.6428571428571429,0.47058823529411764,0.5909090909090909,0.40909090909090906
"G[0,2](Glasgow_Coma_Scale_Total <= 14.929 | MAGNESIUM <= 1.988)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,7,3,3,19,7,15,0.0,0.631578947368421,0.3684210526315789,0.0,0.5454545454545454,0.4545454545454546
"G[0,1](Mort <= 0.386 | s2_edrk >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,8,4,10,0,8,14,18,4,1.0,0.2857142857142857,0.7142857142857143,0.4444444444444444,0.5454545454545454,0.4545454545454546
"G[0,2](death >= 0.029 & MAGNESIUM >= 1.934)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,2,8,8,14,2,20,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5454545454545454,0.4545454545454546
"G[0,2](s8_edrk >= -4.008351857087873e-05 & srr >= 0.057)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,3,7,7,15,3,19,0.0,0.8,0.2,0.0,0.5454545454545454,0.4545454545454546
"G[1,2](hr >= 101.751 & Pulse >= 93.347)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,6,4,4,18,6,16,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5454545454545454,0.4545454545454546
"G[1,1](srr < 0.130 -> y = 0.718)
",-0.560,-0.091,-0.061,1.000,0.000,0,12,2,8,8,14,2,20,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5454545454545454,0.4545454545454546
"G[0,2](dfa >= 0.623 & O2_Flow >= 2.224)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,2,8,8,14,2,20,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5454545454545454,0.4545454545454546
"G[1,1](O2_Flow >= 2.155 & tte <= -0.245)
",-2.449,-0.245,-0.168,1.000,0.000,0,12,2,8,8,14,2,20,0.0,0.8571428571428571,0.14285714285714285,0.0,0.5454545454545454,0.4545454545454546
"G[0,1](Glasgow_Coma_Scale_Total >= 14.267 & s8_hr <= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,4,8,6,4,8,14,10,12,0.5,0.5714285714285714,0.42857142857142855,0.4,0.5454545454545454,0.4545454545454546
"G[0,1](MET <= 0.551 & s24_edrk >= -0.007)
",0.000,9999999.000,9999999.000,1.000,0.000,8,3,11,0,8,14,19,3,1.0,0.21428571428571427,0.7857142857142857,0.42105263157894735,0.5,0.5
"G[0,2](Temp <= 36.829 & y >= 0.358)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,3,8,8,14,3,19,0.0,0.7857142857142857,0.21428571428571427,0.0,0.5,0.5
"G[0,0](lds <= 1.532 & s24_hr >= -0.001)
",-0.131,-0.131,-0.089,1.000,0.000,4,7,7,4,8,14,11,11,0.5,0.5,0.5,0.36363636363636365,0.5,0.5
"G[0,1](direct >= 0.189 & hr >= 93.067)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,3,8,8,14,3,19,0.0,0.7857142857142857,0.21428571428571427,0.0,0.5,0.5
"G[0,0](Resp <= 18.364 | Temp <= 37.327)
",0.087,1.730,1.486,1.000,0.000,8,3,11,0,8,14,19,3,1.0,0.21428571428571427,0.7857142857142857,0.42105263157894735,0.5,0.5
"G[0,1](AF > 0.041 -> y = 0.747)
",0.000,9999999.000,9999999.000,1.000,0.000,8,3,11,0,8,14,19,3,1.0,0.21428571428571427,0.7857142857142857,0.42105263157894735,0.5,0.5
"G[1,1](n_edrk >= 0.266 | SpO2 <= 96.456)
",2.366,2.956,0.475,1.000,0.000,8,3,11,0,8,14,19,3,1.0,0.21428571428571427,0.7857142857142857,0.42105263157894735,0.5,0.5
"G[0,2](edrk >= 16.402 & s8_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,11,0,0,22,11,11,0.0,0.5,0.5,0.0,0.5,0.5
"G[1,1](hr <= 104.332 | Mort <= 0.823)
",-0.277,6.485,9.979,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[0,2](PHOSPHORUS >= 3.266 & SpO2 <= 95.146)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,6,6,6,16,6,16,0.0,0.625,0.375,0.0,0.45454545454545453,0.5454545454545454
"G[1,1](s2_hr <= 0.000 | Temp <= 37.032)
",1.823,0.588,0.157,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[0,2](n_edrk >= 0.197 & s24_edrk >= -0.007)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,11,1,1,21,11,11,0.0,0.47619047619047616,0.5238095238095238,0.0,0.45454545454545453,0.5454545454545454
"G[0,1](af >= 0.018 -> edrk >= 18.586)
",0.000,9999999.000,9999999.000,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[0,0](SBP <= 177.006 | Temp >= 36.590)
",-0.262,47.256,55.532,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[0,1](lds >= 0.679 | PHOSPHORUS <= 3.374)
",0.000,9999999.000,9999999.000,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[1,1](death >= 0.027 -> LOS >= 3.254)
",1.924,0.027,-6.032,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[1,1](Glasgow_Coma_Scale_Total >= 14.738 | hr <= 107.003)
",-0.228,8.348,11.727,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[0,1](edrk >= 14.418 -> srr <= 0.095)
",0.000,9999999.000,9999999.000,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[1,2](n_edrk >= 0.574 & y >= 0.217)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,4,8,8,14,4,18,0.0,0.7142857142857143,0.2857142857142857,0.0,0.45454545454545453,0.5454545454545454
"G[0,1](hr >= 92.879 -> s8_edrk >= -0.006)
",0.000,9999999.000,9999999.000,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[1,1](af >= 0.019 -> ICU_Pt_Days <= 4.496)
",-3.247,-4.496,-0.626,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[0,0](MET <= 0.648 -> Temp >= 36.355)
",-0.002,-0.648,-0.647,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[1,1](death >= 0.180 & s24_edrk >= -0.003)
",0.000,-0.180,-0.180,1.000,0.000,0,10,4,8,8,14,4,18,0.0,0.7142857142857143,0.2857142857142857,0.0,0.45454545454545453,0.5454545454545454
"G[0,1](direct >= 0.281 | edrk <= 34.346)
",0.000,9999999.000,9999999.000,1.000,0.000,8,2,12,0,8,14,20,2,1.0,0.14285714285714285,0.8571428571428571,0.4,0.45454545454545453,0.5454545454545454
"G[1,2](hr <= 103.046 & y <= 0.967)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,9,4,4,18,9,13,0.0,0.5,0.5,0.0,0.4090909090909091,0.5909090909090908
"G[1,1](s24_hr <= 0.001 & s2_edrk <= 0.003)
",1.433,0.003,0.000,1.000,0.000,8,1,13,0,8,14,21,1,1.0,0.07142857142857142,0.9285714285714286,0.38095238095238093,0.4090909090909091,0.5909090909090908
"G[1,2](SpO2 <= 95.123 & srr >= 0.044)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,10,3,3,19,10,12,0.0,0.47368421052631576,0.5263157894736842,0.0,0.4090909090909091,0.5909090909090908
"G[1,2](O2_Flow >= 2.031 | Pulse >= 91.236)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,13,0,0,22,13,9,0.0,0.4090909090909091,0.5909090909090909,0.0,0.4090909090909091,0.5909090909090908
"G[1,1](Mort >= 0.166 | s8_edrk <= 0.002)
",-0.407,0.001,0.120,1.000,0.000,8,1,13,0,8,14,21,1,1.0,0.07142857142857142,0.9285714285714286,0.38095238095238093,0.4090909090909091,0.5909090909090908
"G[0,0](s2_edrk <= 0.001 | srr >= 0.025)
",-0.372,0.015,0.033,1.000,0.000,8,1,13,0,8,14,21,1,1.0,0.07142857142857142,0.9285714285714286,0.38095238095238093,0.4090909090909091,0.5909090909090908
"G[0,0](cosen >= -2.118 & tte <= -0.506)
",-1.503,-0.506,-0.114,1.000,0.000,0,9,5,8,8,14,5,17,0.0,0.6428571428571429,0.35714285714285715,0.0,0.4090909090909091,0.5909090909090908
"G[1,2](hr >= 93.338 & Pulse >= 88.530)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,11,2,2,20,11,11,0.0,0.45,0.55,0.0,0.4090909090909091,0.5909090909090908
"G[1,2](s2_edrk >= -0.003 & y <= 0.559)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,13,0,0,22,13,9,0.0,0.4090909090909091,0.5909090909090909,0.0,0.4090909090909091,0.5909090909090908
"G[0,2](ICU_Pt_Days <= 3.955 -> PHOSPHORUS <= 3.434)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,10,3,3,19,10,12,0.0,0.47368421052631576,0.5263157894736842,0.0,0.4090909090909091,0.5909090909090908
"G[1,2](MAGNESIUM >= 1.964 & y <= 0.729)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,7,6,6,16,7,15,0.0,0.5625,0.4375,0.0,0.4090909090909091,0.5909090909090908
"G[0,1](dfa >= 0.582 -> s24_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,8,1,13,0,8,14,21,1,1.0,0.07142857142857142,0.9285714285714286,0.38095238095238093,0.4090909090909091,0.5909090909090908
"G[0,1](s2_edrk <= 0.002 | SBP >= 105.601)
",0.000,9999999.000,9999999.000,1.000,0.000,8,1,13,0,8,14,21,1,1.0,0.07142857142857142,0.9285714285714286,0.38095238095238093,0.4090909090909091,0.5909090909090908
"G[0,0](AF >= 0.006 -> s24_hr >= -0.002)
",0.413,-0.000,-0.072,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[1,2](n_edrk >= 0.510 & s8_edrk >= -0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,13,1,1,21,13,9,0.0,0.38095238095238093,0.6190476190476191,0.0,0.36363636363636365,0.6363636363636364
"G[0,1](direct <= 0.495 | s2_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[1,1](af <= 0.336 | Temp >= 36.209)
",-1.496,0.336,0.847,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[1,1](O2_Flow >= 2.456 | Resp >= 14.231)
",-1.202,2.269,5.594,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,0](Mort <= 0.388 | srr >= 0.025)
",0.854,0.388,0.246,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,0](SpO2 >= 88.704 | y <= 0.943)
",-0.290,5.546,6.960,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,1](death <= 0.326 | tte <= -0.432)
",0.000,9999999.000,9999999.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,1](hr <= 134.250 | O2_Flow <= 6.212)
",0.000,9999999.000,9999999.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,1](AF <= 0.185 | s2_hr >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[1,1](s8_hr <= -0.000 & SBP <= 149.472)
",1.576,0.002,-0.001,1.000,0.000,6,2,12,2,8,14,18,4,0.75,0.14285714285714285,0.8571428571428571,0.3333333333333333,0.36363636363636365,0.6363636363636364
"G[0,0](BLOOD_UREA_NITROGEN > 21.000 -> y = 0.768)
",0.000,0.000,0.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,1](cosen >= -2.221 | SBP <= 181.351)
",0.000,9999999.000,9999999.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
"G[0,1](n_edrk >= 0.026 | SBP <= 148.829)
",0.000,9999999.000,9999999.000,1.000,0.000,8,0,14,0,8,14,22,0,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
