Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,1](LOS >= 0.199 & s24_hr <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,14,0,0,38,14,38,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](ICU_Pt_Days >= 0.246 | y >= 0.166)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,13,1,0,38,14,39,13,1.0,0.9285714285714286,0.07142857142857142,0.9743589743589743,0.9807692307692307,0.019230769230769273
"F[0,1](ICU_Pt_Days >= 0.208 & s2_edrk >= -0.007)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,13,1,0,38,14,39,13,1.0,0.9285714285714286,0.07142857142857142,0.9743589743589743,0.9807692307692307,0.019230769230769273
"((cosen <= -2.013) U[0,1] (ICU_Pt_Days >= 0.117))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,13,1,0,38,14,39,13,1.0,0.9285714285714286,0.07142857142857142,0.9743589743589743,0.9807692307692307,0.019230769230769273
"F[0,1](s2_hr >= -0.002 & tte <= -0.013)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,12,2,0,38,14,40,12,1.0,0.8571428571428571,0.14285714285714285,0.95,0.9615384615384616,0.038461538461538436
"F[0,1](s24_edrk >= -0.003 -> tte <= -0.007)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,12,2,0,38,14,40,12,1.0,0.8571428571428571,0.14285714285714285,0.95,0.9615384615384616,0.038461538461538436
"((s8_hr <= 0.001) U[0,1] (y >= 0.011))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,11,3,0,38,14,41,11,1.0,0.7857142857142857,0.21428571428571427,0.926829268292683,0.9423076923076923,0.05769230769230771
"((direct >= 0.065) U[0,1] (y >= 0.074))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,11,3,0,38,14,41,11,1.0,0.7857142857142857,0.21428571428571427,0.926829268292683,0.9423076923076923,0.05769230769230771
"F[0,0](n_evts >= 0.226 & s8_edrk >= -0.005)
",-2.446,-0.226,-0.029,0.000,1.000,38,11,3,0,38,14,41,11,1.0,0.7857142857142857,0.21428571428571427,0.926829268292683,0.9423076923076923,0.05769230769230771
"((Pulse <= 82.568) U[0,1] (y >= 0.151))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,11,3,0,38,14,41,11,1.0,0.7857142857142857,0.21428571428571427,0.926829268292683,0.9423076923076923,0.05769230769230771
"F[1,1](PROTIME_INR <= 1.517 & tte <= -0.195)
",-1.784,-0.195,0.183,0.000,1.000,38,9,5,0,38,14,43,9,1.0,0.6428571428571429,0.35714285714285715,0.8837209302325582,0.9038461538461539,0.09615384615384615
"((direct <= 0.332) U[0,1] (Mort >= 0.103))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,9,5,0,38,14,43,9,1.0,0.6428571428571429,0.35714285714285715,0.8837209302325582,0.9038461538461539,0.09615384615384615
"F[0,0](s8_hr >= -0.001 -> tte <= -0.111)
",1.571,-0.001,-0.431,0.000,1.000,38,9,5,0,38,14,43,9,1.0,0.6428571428571429,0.35714285714285715,0.8837209302325582,0.9038461538461539,0.09615384615384615
"((AF >= 0.002) U[0,1] (direct >= 0.040))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,9,5,0,38,14,43,9,1.0,0.6428571428571429,0.35714285714285715,0.8837209302325582,0.9038461538461539,0.09615384615384615
"((hr >= 68.649) U[0,0] (y >= 0.063))
",-1.011,7.734,30.564,0.000,1.000,38,9,5,0,38,14,43,9,1.0,0.6428571428571429,0.35714285714285715,0.8837209302325582,0.9038461538461539,0.09615384615384615
"F[0,1](Resp <= 19.681 & tte >= -2.656)
",0.000,-9999999.000,-9999999.000,0.000,1.000,37,10,4,1,38,14,41,11,0.9736842105263158,0.7142857142857143,0.2857142857142857,0.9024390243902439,0.9038461538461539,0.09615384615384615
"F[0,1](af <= 0.477 -> n_edrk <= 0.979)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,14,0,7,38,14,31,21,0.8157894736842105,1.0,0.0,1.0,0.8653846153846154,0.13461538461538458
"F[0,0](direct <= 0.689 & n_evts >= 0.025)
",-0.391,-0.025,0.159,0.000,1.000,38,6,8,0,38,14,46,6,1.0,0.42857142857142855,0.5714285714285714,0.8260869565217391,0.8461538461538461,0.15384615384615385
"F[0,0](Temp <= 37.118 & tte <= -0.051)
",-0.584,-0.051,0.192,0.000,1.000,38,6,8,0,38,14,46,6,1.0,0.42857142857142855,0.5714285714285714,0.8260869565217391,0.8461538461538461,0.15384615384615385
"((direct <= 0.980) U[0,1] (Glasgow_Coma_Scale_Total <= 14.990))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,5,9,0,38,14,47,5,1.0,0.35714285714285715,0.6428571428571429,0.8085106382978723,0.8269230769230769,0.17307692307692313
"((hr >= 70.115) U[0,0] (n_edrk <= 0.870))
",-1.013,6.463,29.098,0.000,1.000,33,10,4,5,38,14,37,15,0.868421052631579,0.7142857142857143,0.2857142857142857,0.8918918918918919,0.8269230769230769,0.17307692307692313
"F[1,1]((af <= 0.246 | AF <= 0.391) & cosen >= -2.339)
",-0.575,-0.018,0.150,0.000,1.000,31,12,2,7,38,14,33,19,0.8157894736842105,0.8571428571428571,0.14285714285714285,0.9393939393939394,0.8269230769230769,0.17307692307692313
"F[1,1](cosen <= -1.081 & direct >= 0.065)
",-0.640,-0.065,0.223,0.000,1.000,38,5,9,0,38,14,47,5,1.0,0.35714285714285715,0.6428571428571429,0.8085106382978723,0.8269230769230769,0.17307692307692313
"((edrk >= 15.209) U[0,1] (Glasgow_Coma_Scale_Total <= 14.969))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,5,9,0,38,14,47,5,1.0,0.35714285714285715,0.6428571428571429,0.8085106382978723,0.8269230769230769,0.17307692307692313
"((af >= 0.004) U[0,0] (Glasgow_Coma_Scale_Total <= 14.970))
",-0.866,-0.004,0.414,0.000,1.000,38,4,10,0,38,14,48,4,1.0,0.2857142857142857,0.7142857142857143,0.7916666666666666,0.8076923076923077,0.1923076923076923
"((Glasgow_Coma_Scale_Total <= 14.952) U[1,1] (s8_edrk >= -0.006))
",-0.634,0.006,0.277,0.000,1.000,38,4,10,0,38,14,48,4,1.0,0.2857142857142857,0.7142857142857143,0.7916666666666666,0.8076923076923077,0.1923076923076923
"((Glasgow_Coma_Scale_Total <= 14.986) U[1,1] (s2_hr <= 0.001))
",-0.632,0.001,0.282,0.000,1.000,38,4,10,0,38,14,48,4,1.0,0.2857142857142857,0.7142857142857143,0.7916666666666666,0.8076923076923077,0.1923076923076923
"F[0,1](edrk >= 18.115 & MET >= 0.030)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,3,11,0,38,14,49,3,1.0,0.21428571428571427,0.7857142857142857,0.7755102040816326,0.7884615384615384,0.21153846153846156
"((ICU_Pt_Days >= 0.516) U[0,1] (MET >= 0.013))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,3,11,0,38,14,49,3,1.0,0.21428571428571427,0.7857142857142857,0.7755102040816326,0.7884615384615384,0.21153846153846156
"((Glasgow_Coma_Scale_Total <= 14.957) U[1,2] (hr <= 119.654))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,3,9,2,40,12,47,5,0.95,0.25,0.75,0.8085106382978723,0.7884615384615384,0.21153846153846156
"F[1,1](af >= 0.008 & Pulse >= 75.016)
",-0.196,-1.642,-0.652,0.000,1.000,38,2,12,0,38,14,50,2,1.0,0.14285714285714285,0.8571428571428571,0.76,0.7692307692307693,0.23076923076923073
"F[0,0](MET < 0.435 -> y = 0.045)
",-0.632,-0.435,-0.149,0.000,1.000,38,2,12,0,38,14,50,2,1.0,0.14285714285714285,0.8571428571428571,0.76,0.7692307692307693,0.23076923076923073
"((AF >= 0.008) U[1,1] (af >= 0.006))
",-0.408,-0.006,0.065,0.000,1.000,38,1,13,0,38,14,51,1,1.0,0.07142857142857142,0.9285714285714286,0.7450980392156863,0.75,0.25
"((n_edrk <= 0.843) U[1,2] (SBP >= 120.285))
",0.000,-9999999.000,-9999999.000,0.000,1.000,33,6,1,12,45,7,34,18,0.7333333333333333,0.8571428571428571,0.14285714285714285,0.9705882352941176,0.75,0.25
"((AF >= 0.001) U[1,2] (death <= 0.192))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,1,9,4,42,10,47,5,0.9047619047619048,0.1,0.9,0.8085106382978723,0.75,0.25
"((Sgy >= 0.000) U[0,1] (y = 0.564))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"((MET >= 0.012) U[1,1] (death = 0.077))
",-0.632,-0.012,0.274,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"F[0,0](PCO2 < 39.500 & y = 0.503)
",-1.581,-0.503,-0.499,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"F[0,1](WHITE_BLOOD_CELL_COUNT >= 8.400 -> y = 0.667)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"((OXYGEN_SATURATION <= 94.700) U[0,0] (y = 0.791))
",0.000,0.000,0.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"F[0,1](HEMOGLOBIN >= 10.200 -> y = 0.695)
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"((s24_hr >= -0.000) U[0,1] (y = 0.204))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"((PROTIME_INR >= 1.208) U[0,1] (y = 0.490))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"((cosen <= -1.915) U[1,1] (y = 0.380))
",0.873,0.441,-0.077,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
"((s24_edrk <= 0.004) U[0,1] (y = 0.446))
",0.000,-9999999.000,-9999999.000,0.000,1.000,38,0,14,0,38,14,52,0,1.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.2692307692307693
