Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](direct <= 0.600 & s8_edrk <= 0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,16,11,3,0,16,14,19,11,1.0,0.7857142857142857,0.21428571428571427,0.8421052631578947,0.9,0.09999999999999998
"G[0,1](direct <= 0.299 & edrk <= 26.597)
",0.000,9999999.000,9999999.000,1.000,0.000,16,11,3,0,16,14,19,11,1.0,0.7857142857142857,0.21428571428571427,0.8421052631578947,0.9,0.09999999999999998
"G[0,0](edrk >= 15.829 & SpO2 >= 86.454)
",0.538,3.892,0.556,1.000,0.000,16,9,5,0,16,14,21,9,1.0,0.6428571428571429,0.35714285714285715,0.7619047619047619,0.8333333333333334,0.16666666666666663
"G[0,1](Temp > 36.348 -> y = 0.526)
",0.000,9999999.000,9999999.000,1.000,0.000,10,13,1,6,16,14,11,19,0.625,0.9285714285714286,0.07142857142857142,0.9090909090909091,0.7666666666666667,0.23333333333333328
"G[1,1](direct <= 0.282 | Mort >= 0.113)
",0.241,0.282,0.173,1.000,0.000,16,7,7,0,16,14,23,7,1.0,0.5,0.5,0.6956521739130435,0.7666666666666667,0.23333333333333328
"G[1,1](Resp >= 14.639 & srr <= 0.102)
",0.418,0.053,-0.344,1.000,0.000,16,7,7,0,16,14,23,7,1.0,0.5,0.5,0.6956521739130435,0.7666666666666667,0.23333333333333328
"G[0,1](death >= 0.004 -> direct >= 0.028)
",0.000,9999999.000,9999999.000,1.000,0.000,16,6,8,0,16,14,24,6,1.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.7333333333333333,0.2666666666666667
"G[0,1](Temp >= 36.644 | y <= 0.966)
",0.000,9999999.000,9999999.000,1.000,0.000,16,5,9,0,16,14,25,5,1.0,0.35714285714285715,0.6428571428571429,0.64,0.7,0.30000000000000004
"G[0,1](Pulse >= 88.711 & SpO2 <= 96.838)
",0.000,9999999.000,9999999.000,1.000,0.000,8,13,1,8,16,14,9,21,0.5,0.9285714285714286,0.07142857142857142,0.8888888888888888,0.7,0.30000000000000004
"G[0,1](ALBUMIN >= 3.200 & hr <= 101.651)
",0.000,9999999.000,9999999.000,1.000,0.000,16,5,9,0,16,14,25,5,1.0,0.35714285714285715,0.6428571428571429,0.64,0.7,0.30000000000000004
"G[1,1](hr <= 106.416 & TOTAL_BILIRUBIN <= 0.700)
",0.469,0.000,-2.162,1.000,0.000,16,4,10,0,16,14,26,4,1.0,0.2857142857142857,0.7142857142857143,0.6153846153846154,0.6666666666666666,0.33333333333333337
"G[0,1](n_edrk <= 0.866 -> tte <= -0.142)
",0.000,9999999.000,9999999.000,1.000,0.000,15,5,9,1,16,14,24,6,0.9375,0.35714285714285715,0.6428571428571429,0.625,0.6666666666666666,0.33333333333333337
"G[0,0](O2_Flow <= 5.211 -> Resp <= 19.947)
",-0.076,-3.947,-3.812,1.000,0.000,16,3,11,0,16,14,27,3,1.0,0.21428571428571427,0.7857142857142857,0.5925925925925926,0.6333333333333333,0.3666666666666667
"G[1,1](O2_Flow <= 6.605 & Pulse <= 109.436)
",0.542,4.605,2.867,1.000,0.000,16,3,11,0,16,14,27,3,1.0,0.21428571428571427,0.7857142857142857,0.5925925925925926,0.6333333333333333,0.3666666666666667
