Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](n_evts <= 0.508 & SBP >= 64.129)
",0.000,9999999.000,9999999.000,1.000,0.000,28,14,0,0,28,14,28,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[1,1](MET <= 0.695 & n_evts <= 0.639)
",4503599627370495.000,0.639,-0.361,1.000,0.000,28,14,0,0,28,14,28,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,1](lds <= 1.935 -> n_evts <= 0.844)
",0.000,9999999.000,9999999.000,1.000,0.000,28,13,1,0,28,14,29,13,1.0,0.9285714285714286,0.07142857142857142,0.9655172413793104,0.9761904761904762,0.023809523809523836
"G[0,0](n_evts > 0.128 -> y = 0.317)
",2.449,0.128,-0.729,1.000,0.000,28,13,1,0,28,14,29,13,1.0,0.9285714285714286,0.07142857142857142,0.9655172413793104,0.9761904761904762,0.023809523809523836
"G[0,1](s2_edrk >= -0.002 -> y <= 0.386)
",0.000,9999999.000,9999999.000,1.000,0.000,28,11,3,0,28,14,31,11,1.0,0.7857142857142857,0.21428571428571427,0.9032258064516129,0.9285714285714286,0.0714285714285714
"G[1,1](direct <= 0.877 & n_edrk >= 0.492)
",2.269,0.436,-0.286,1.000,0.000,27,12,2,1,28,14,29,13,0.9642857142857143,0.8571428571428571,0.14285714285714285,0.9310344827586207,0.9285714285714286,0.0714285714285714
"G[0,1](Mort <= 0.222 & srr >= 0.062)
",0.000,9999999.000,9999999.000,1.000,0.000,25,14,0,3,28,14,25,17,0.8928571428571429,1.0,0.0,1.0,0.9285714285714286,0.0714285714285714
"G[0,1](ICU_Pt_Days <= 4.972 & Temp <= 37.297)
",0.000,9999999.000,9999999.000,1.000,0.000,28,10,4,0,28,14,32,10,1.0,0.7142857142857143,0.2857142857142857,0.875,0.9047619047619048,0.09523809523809523
"G[0,0](n_edrk >= 0.264 & s8_hr <= 0.000)
",0.623,0.001,-0.064,1.000,0.000,24,11,3,4,28,14,27,15,0.8571428571428571,0.7857142857142857,0.21428571428571427,0.8888888888888888,0.8333333333333334,0.16666666666666663
"G[0,1](MET <= 0.186 -> n_edrk >= 0.092)
",0.000,9999999.000,9999999.000,1.000,0.000,28,7,7,0,28,14,35,7,1.0,0.5,0.5,0.8,0.8333333333333334,0.16666666666666663
"G[0,1](dfa >= 0.548 & TOTAL_BILIRUBIN <= 0.700)
",0.000,9999999.000,9999999.000,1.000,0.000,27,7,7,1,28,14,34,8,0.9642857142857143,0.5,0.5,0.7941176470588235,0.8095238095238095,0.19047619047619047
"G[0,0](Mort <= 0.435 & Pulse <= 112.350)
",0.584,0.435,-0.005,1.000,0.000,28,6,8,0,28,14,36,6,1.0,0.42857142857142855,0.5714285714285714,0.7777777777777778,0.8095238095238095,0.19047619047619047
"G[0,1](ALBUMIN >= 3.200 -> Glasgow_Coma_Scale_Total >= 14.726)
",0.000,9999999.000,9999999.000,1.000,0.000,28,5,9,0,28,14,37,5,1.0,0.35714285714285715,0.6428571428571429,0.7567567567567568,0.7857142857142857,0.2142857142857143
"G[0,1](LOS >= 3.329 -> n_edrk <= 0.918)
",0.000,9999999.000,9999999.000,1.000,0.000,28,5,9,0,28,14,37,5,1.0,0.35714285714285715,0.6428571428571429,0.7567567567567568,0.7857142857142857,0.2142857142857143
"G[0,1](Pulse <= 91.663 & Resp >= 13.776)
",0.000,9999999.000,9999999.000,1.000,0.000,28,5,9,0,28,14,37,5,1.0,0.35714285714285715,0.6428571428571429,0.7567567567567568,0.7857142857142857,0.2142857142857143
"G[0,0](cosen >= -2.499 -> LOS <= 8.758)
",-1.190,-6.758,-3.419,1.000,0.000,28,5,9,0,28,14,37,5,1.0,0.35714285714285715,0.6428571428571429,0.7567567567567568,0.7857142857142857,0.2142857142857143
"G[0,0](LOS >= 3.106 -> s2_hr <= 0.000)
",0.970,-0.001,-4.067,1.000,0.000,28,4,10,0,28,14,38,4,1.0,0.2857142857142857,0.7142857142857143,0.7368421052631579,0.7619047619047619,0.23809523809523814
"G[0,1](lds <= 1.761 & LOS <= 7.914)
",0.000,9999999.000,9999999.000,1.000,0.000,25,7,7,3,28,14,32,10,0.8928571428571429,0.5,0.5,0.78125,0.7619047619047619,0.23809523809523814
"G[0,1](s24_hr <= 0.001 & tte >= -1.636)
",0.000,9999999.000,9999999.000,1.000,0.000,28,4,10,0,28,14,38,4,1.0,0.2857142857142857,0.7142857142857143,0.7368421052631579,0.7619047619047619,0.23809523809523814
"G[1,1](s2_edrk <= 0.003 -> SpO2 >= 93.475)
",-0.688,-5.239,-3.593,1.000,0.000,28,4,10,0,28,14,38,4,1.0,0.2857142857142857,0.7142857142857143,0.7368421052631579,0.7619047619047619,0.23809523809523814
"G[0,0](s2_edrk <= 0.004 & s8_edrk <= 0.001)
",-0.216,0.001,0.002,1.000,0.000,28,3,11,0,28,14,39,3,1.0,0.21428571428571427,0.7857142857142857,0.717948717948718,0.7380952380952381,0.26190476190476186
"G[0,0](s2_hr >= -0.002 & tte >= -1.240)
",0.408,0.002,-0.376,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[1,1](cosen <= -1.095 | Resp <= 17.777)
",-0.310,1.777,2.433,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[0,0](s24_edrk >= -0.006 & Temp >= 36.204)
",0.406,0.005,-0.080,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[0,1](dfa <= 0.972 -> SpO2 >= 88.542)
",0.000,9999999.000,9999999.000,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[0,0](direct <= 0.239 -> y <= 0.866)
",-1.514,-0.866,-0.205,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[0,0](cosen >= -2.017 -> Temp >= 35.879)
",0.388,-0.897,-1.106,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[0,1](dfa >= 0.616 -> tte >= -2.511)
",0.000,9999999.000,9999999.000,1.000,0.000,28,2,12,0,28,14,40,2,1.0,0.14285714285714285,0.8571428571428571,0.7,0.7142857142857143,0.2857142857142857
"G[0,1](Glasgow_Coma_Scale_Total <= 14.998 | O2_Flow <= 6.454)
",0.000,9999999.000,9999999.000,1.000,0.000,28,1,13,0,28,14,41,1,1.0,0.07142857142857142,0.9285714285714286,0.6829268292682927,0.6904761904761905,0.30952380952380953
"G[0,0](O2_Flow >= 2.076 -> s2_edrk <= 0.001)
",0.407,-0.000,-0.132,1.000,0.000,28,1,13,0,28,14,41,1,1.0,0.07142857142857142,0.9285714285714286,0.6829268292682927,0.6904761904761905,0.30952380952380953
"G[1,1](cosen <= -0.952 | s2_hr >= -0.002)
",0.415,1.229,0.916,1.000,0.000,28,0,14,0,28,14,42,0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
