Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[1,1](n_evts <= 0.397 & s2_edrk >= -0.004)
",1340.662,0.004,-0.603,1.000,0.000,37,14,0,0,37,14,37,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[1,1](death <= 0.147 & direct <= 0.452)
",5.664,0.147,-0.635,1.000,0.000,37,11,3,0,37,14,40,11,1.0,0.7857142857142857,0.21428571428571427,0.925,0.9411764705882353,0.05882352941176472
"G[0,0](Mort <= 0.460 & s2_edrk <= 0.001)
",0.633,0.001,-0.154,1.000,0.000,36,9,5,1,37,14,41,10,0.972972972972973,0.6428571428571429,0.35714285714285715,0.8780487804878049,0.8823529411764706,0.11764705882352944
"G[0,0](lds <= 1.965 -> n_edrk >= 0.464)
",-0.324,-0.526,-0.405,1.000,0.000,37,8,6,0,37,14,43,8,1.0,0.5714285714285714,0.42857142857142855,0.8604651162790697,0.8823529411764706,0.11764705882352944
"G[0,1](cosen >= -2.314 -> PROTIME_INR <= 1.199)
",0.000,9999999.000,9999999.000,1.000,0.000,31,14,0,6,37,14,31,20,0.8378378378378378,1.0,0.0,1.0,0.8823529411764706,0.11764705882352944
"G[0,1](dfa <= 0.945 & LOS <= 4.746)
",0.000,9999999.000,9999999.000,1.000,0.000,37,8,6,0,37,14,43,8,1.0,0.5714285714285714,0.42857142857142855,0.8604651162790697,0.8823529411764706,0.11764705882352944
"G[0,1](hr <= 117.026 -> y <= 0.761)
",0.000,9999999.000,9999999.000,1.000,0.000,37,7,7,0,37,14,44,7,1.0,0.5,0.5,0.8409090909090909,0.8627450980392157,0.13725490196078427
"G[0,1](af >= 0.001 | direct <= 0.561)
",0.000,9999999.000,9999999.000,1.000,0.000,37,7,7,0,37,14,44,7,1.0,0.5,0.5,0.8409090909090909,0.8627450980392157,0.13725490196078427
"G[0,1](ICU_Pt_Days <= 4.554 & s2_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,34,8,6,3,37,14,40,11,0.918918918918919,0.5714285714285714,0.42857142857142855,0.85,0.8235294117647058,0.17647058823529416
"G[0,1](lds >= 1.526 & s8_edrk >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,33,9,5,4,37,14,38,13,0.8918918918918919,0.6428571428571429,0.35714285714285715,0.868421052631579,0.8235294117647058,0.17647058823529416
"G[0,1](hr <= 97.486 & SpO2 <= 99.997)
",0.000,9999999.000,9999999.000,1.000,0.000,36,6,8,1,37,14,44,7,0.972972972972973,0.42857142857142855,0.5714285714285714,0.8181818181818182,0.8235294117647058,0.17647058823529416
"G[1,1](Glasgow_Coma_Scale_Total >= 14.898 & s24_edrk >= -0.006)
",0.631,0.006,-0.252,1.000,0.000,37,4,10,0,37,14,47,4,1.0,0.2857142857142857,0.7142857142857143,0.7872340425531915,0.803921568627451,0.196078431372549
