Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((edrk <= 25.911) U[0,1] (n_evts >= 0.074))
",0.000,-9999999.000,-9999999.000,0.000,1.000,143,14,0,0,143,14,143,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](direct >= 0.044 | n_evts >= 0.012)
",0.000,-9999999.000,-9999999.000,0.000,1.000,143,14,0,0,143,14,143,14,1.0,1.0,0.0,1.0,1.0,0.0
"((n_evts >= 0.061) U[1,1] (s2_hr <= 0.001))
",-878.068,0.001,0.939,0.000,1.000,143,12,2,0,143,14,145,12,1.0,0.8571428571428571,0.14285714285714285,0.9862068965517241,0.9872611464968153,0.01273885350318471
"((dfa <= 0.896) U[0,0] (tte <= -0.036))
",-0.332,0.415,0.533,0.000,1.000,143,11,3,0,143,14,146,11,1.0,0.7857142857142857,0.21428571428571427,0.9794520547945206,0.9808917197452229,0.019108280254777066
"F[0,0](Glasgow_Coma_Scale_Total <= 14.986 | tte <= -0.010)
",-1.656,-0.010,0.571,0.000,1.000,143,11,3,0,143,14,146,11,1.0,0.7857142857142857,0.21428571428571427,0.9794520547945206,0.9808917197452229,0.019108280254777066
"F[1,1](n_evts >= 0.038 & Pulse >= 78.294)
",-2.799,-0.070,0.926,0.000,1.000,143,11,3,0,143,14,146,11,1.0,0.7857142857142857,0.21428571428571427,0.9794520547945206,0.9808917197452229,0.019108280254777066
"((ICU_Pt_Days >= 1.025) U[1,1] (s2_hr >= -0.002))
",-1.864,0.002,2.979,0.000,1.000,143,10,4,0,143,14,147,10,1.0,0.7142857142857143,0.2857142857142857,0.9727891156462585,0.9745222929936306,0.02547770700636942
"F[1,1](MET <= 0.147 -> y >= 0.043)
",2.449,-0.147,-0.841,0.000,1.000,143,9,5,0,143,14,148,9,1.0,0.6428571428571429,0.35714285714285715,0.9662162162162162,0.9681528662420382,0.031847133757961776
"((ICU_Pt_Days >= 0.962) U[1,1] (tte <= -0.028))
",-1.881,0.038,3.042,0.000,1.000,143,9,5,0,143,14,148,9,1.0,0.6428571428571429,0.35714285714285715,0.9662162162162162,0.9681528662420382,0.031847133757961776
"((Mort >= 0.030) U[1,1] (s2_edrk >= -0.007))
",-0.634,0.007,0.283,0.000,1.000,143,5,9,0,143,14,152,5,1.0,0.35714285714285715,0.6428571428571429,0.9407894736842105,0.9426751592356688,0.0573248407643312
"F[0,1](HEMOGLOBIN >= 10.200 & n_edrk <= 0.950)
",0.000,-9999999.000,-9999999.000,0.000,1.000,133,14,0,10,143,14,133,24,0.9300699300699301,1.0,0.0,1.0,0.9363057324840764,0.06369426751592355
"((O2_Flow >= 2.005) U[1,1] (s8_hr <= 0.000))
",-0.979,0.000,1.711,0.000,1.000,143,3,11,0,143,14,154,3,1.0,0.21428571428571427,0.7857142857142857,0.9285714285714286,0.9299363057324841,0.07006369426751591
