Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](hr <= 118.138 -> ICU_Pt_Days <= 4.346)
",0.000,9999999.000,9999999.000,1.000,0.000,12,10,4,0,12,14,16,10,1.0,0.7142857142857143,0.2857142857142857,0.75,0.8461538461538461,0.15384615384615385
"G[0,1](ICU_Pt_Days <= 2.481 & n_edrk >= 0.005)
",0.000,9999999.000,9999999.000,1.000,0.000,11,11,3,1,12,14,14,12,0.9166666666666666,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.8461538461538461,0.15384615384615385
"G[0,1](af <= 0.086 -> n_edrk >= 0.237)
",0.000,9999999.000,9999999.000,1.000,0.000,11,10,4,1,12,14,15,11,0.9166666666666666,0.7142857142857143,0.2857142857142857,0.7333333333333333,0.8076923076923077,0.1923076923076923
"G[1,1](n_edrk >= 0.565 & srr <= 0.122)
",0.570,0.028,-0.166,1.000,0.000,11,10,4,1,12,14,15,11,0.9166666666666666,0.7142857142857143,0.2857142857142857,0.7333333333333333,0.8076923076923077,0.1923076923076923
"G[0,1](O2_Flow >= 2.450 -> y = 0.426)
",0.000,9999999.000,9999999.000,1.000,0.000,12,8,6,0,12,14,18,8,1.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.7692307692307693,0.23076923076923073
"G[0,1](n_edrk >= 0.301 | y <= 0.525)
",0.000,9999999.000,9999999.000,1.000,0.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693
"G[0,1](direct <= 0.599 | LOS <= 4.984)
",0.000,9999999.000,9999999.000,1.000,0.000,12,7,7,0,12,14,19,7,1.0,0.5,0.5,0.631578947368421,0.7307692307692307,0.2692307692307693
"G[0,0](O2_Flow <= 2.741 & s2_edrk >= -0.007)
",0.618,0.007,-0.783,1.000,0.000,12,6,8,0,12,14,20,6,1.0,0.42857142857142855,0.5714285714285714,0.6,0.6923076923076923,0.3076923076923077
"G[0,1](hr <= 109.490 & lds <= 2.127)
",0.000,9999999.000,9999999.000,1.000,0.000,12,5,9,0,12,14,21,5,1.0,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.6538461538461539,0.34615384615384615
"G[0,0](dfa <= 0.746 -> LOS <= 8.969)
",-1.672,-7.969,-3.208,1.000,0.000,12,5,9,0,12,14,21,5,1.0,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.6538461538461539,0.34615384615384615
"G[0,0](n_evts >= 0.502 -> Temp <= 36.782)
",1.918,-0.153,-0.452,1.000,0.000,12,5,9,0,12,14,21,5,1.0,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.6538461538461539,0.34615384615384615
"G[0,1](edrk <= 32.559 & Pulse >= 71.730)
",0.000,9999999.000,9999999.000,1.000,0.000,12,5,9,0,12,14,21,5,1.0,0.35714285714285715,0.6428571428571429,0.5714285714285714,0.6538461538461539,0.34615384615384615
"G[0,0](Glasgow_Coma_Scale_Total >= 14.158 | s24_hr <= 0.000)
",0.408,0.842,0.722,1.000,0.000,12,4,10,0,12,14,22,4,1.0,0.2857142857142857,0.7142857142857143,0.5454545454545454,0.6153846153846154,0.3846153846153846
"G[0,0](s24_hr <= 0.001 & srr <= 0.104)
",0.350,0.001,-0.002,1.000,0.000,12,4,10,0,12,14,22,4,1.0,0.2857142857142857,0.7142857142857143,0.5454545454545454,0.6153846153846154,0.3846153846153846
"G[0,1](n_evts <= 0.947 | s24_edrk >= -0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,12,4,10,0,12,14,22,4,1.0,0.2857142857142857,0.7142857142857143,0.5454545454545454,0.6153846153846154,0.3846153846153846
"G[0,1](s8_edrk < 0.000 -> y = 0.273)
",0.000,9999999.000,9999999.000,1.000,0.000,12,4,10,0,12,14,22,4,1.0,0.2857142857142857,0.7142857142857143,0.5454545454545454,0.6153846153846154,0.3846153846153846
"G[1,1](AF >= 0.004 | srr <= 0.110)
",-0.257,0.057,0.105,1.000,0.000,12,3,11,0,12,14,23,3,1.0,0.21428571428571427,0.7857142857142857,0.5217391304347826,0.5769230769230769,0.42307692307692313
"G[0,1](AF >= 0.022 -> LOS <= 6.999)
",0.000,9999999.000,9999999.000,1.000,0.000,12,3,11,0,12,14,23,3,1.0,0.21428571428571427,0.7857142857142857,0.5217391304347826,0.5769230769230769,0.42307692307692313
"G[0,1](srr >= 0.024 -> y = 0.632)
",0.000,9999999.000,9999999.000,1.000,0.000,1,14,0,11,12,14,1,25,0.08333333333333333,1.0,0.0,1.0,0.5769230769230769,0.42307692307692313
"G[1,1](Resp <= 18.291 & Temp <= 37.320)
",0.470,0.342,-0.649,1.000,0.000,12,3,11,0,12,14,23,3,1.0,0.21428571428571427,0.7857142857142857,0.5217391304347826,0.5769230769230769,0.42307692307692313
"G[0,1](LOS <= 10.347 -> Temp <= 37.145)
",0.000,9999999.000,9999999.000,1.000,0.000,12,3,11,0,12,14,23,3,1.0,0.21428571428571427,0.7857142857142857,0.5217391304347826,0.5769230769230769,0.42307692307692313
"G[0,1](death >= 0.054 -> Glasgow_Coma_Scale_Total <= 14.929)
",0.000,9999999.000,9999999.000,1.000,0.000,12,3,11,0,12,14,23,3,1.0,0.21428571428571427,0.7857142857142857,0.5217391304347826,0.5769230769230769,0.42307692307692313
"G[0,2](lds >= 1.370 & n_evts <= 0.674)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,2,10,10,16,2,24,0.0,0.875,0.125,0.0,0.5384615384615384,0.46153846153846156
"G[0,0](direct >= 0.170 & y <= 0.352)
",1.155,-0.170,-0.443,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[1,2](ALBUMIN >= 3.200 & y = 0.410)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[1,2](SODIUM <= 137.000 & y = 0.560)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,0](PHOSPHORUS >= 3.500 & y = 0.782)
",-1.155,-0.782,-0.460,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,2](CHLORIDE >= 102.000 -> y = 0.093)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,2](Mort <= 0.304 & O2_Flow >= 2.058)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,2](ALT_GPT >= 22.000 & y = 0.520)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,2](hr <= 99.453 & MET >= 0.031)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,2](af >= 0.011 & O2_Flow >= 2.340)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 31.800 & y = 0.427)
",1.155,-0.427,-0.510,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[1,2](s2_hr <= 0.002 -> y = 0.337)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,12,12,14,0,26,0.0,1.0,0.0,0.0,0.5384615384615384,0.46153846153846156
"G[0,1](death <= 0.694 -> dfa <= 1.006)
",0.000,9999999.000,9999999.000,1.000,0.000,12,2,12,0,12,14,24,2,1.0,0.14285714285714285,0.8571428571428571,0.5,0.5384615384615384,0.46153846153846156
"G[0,2](cosen >= -2.156 & Mort <= 0.785)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,5,8,8,18,5,21,0.0,0.7222222222222222,0.2777777777777778,0.0,0.5,0.5
"G[1,1](CALCIUM <= 8.900 -> dfa <= 1.093)
",-0.304,-0.503,-0.402,1.000,0.000,12,1,13,0,12,14,25,1,1.0,0.07142857142857142,0.9285714285714286,0.48,0.5,0.5
"G[0,1](Resp <= 17.931 & tte <= -0.247)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,12,12,14,1,25,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5,0.5
"G[0,0](LACTIC_ACID <= 1.300 -> lds <= 2.051)
",-0.197,-0.779,-0.599,1.000,0.000,12,1,13,0,12,14,25,1,1.0,0.07142857142857142,0.9285714285714286,0.48,0.5,0.5
"G[0,1](dfa >= 0.351 -> s8_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,12,1,13,0,12,14,25,1,1.0,0.07142857142857142,0.9285714285714286,0.48,0.5,0.5
"G[0,1](af <= 0.081 & MET >= 0.069)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,12,12,14,1,25,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5,0.5
"G[0,2](AF >= 0.029 | af >= 0.010)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,12,12,14,1,25,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5,0.5
"G[0,1](edrk >= 12.478 -> s24_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](Glasgow_Coma_Scale_Total >= 14.580 & Pulse >= 75.405)
",0.165,-0.051,-0.555,1.000,0.000,8,4,10,4,12,14,18,8,0.6666666666666666,0.2857142857142857,0.7142857142857143,0.4444444444444444,0.46153846153846156,0.5384615384615384
"G[0,0](hr <= 110.699 | s8_hr <= 0.001)
",1.042,32.666,19.895,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](Resp >= 13.426 -> s8_edrk <= 0.004)
",0.259,-4.074,-5.064,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](AF <= 0.157 | direct >= 0.010)
",-0.866,0.157,0.514,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](Glasgow_Coma_Scale_Total <= 14.990 & O2_Flow <= 6.901)
",-0.408,-0.010,0.133,1.000,0.000,0,12,2,12,12,14,2,24,0.0,0.8571428571428571,0.14285714285714285,0.0,0.46153846153846156,0.5384615384615384
"G[0,0](af >= 0.011 -> hr <= 108.466)
",-1.053,-30.434,-17.788,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](O2_Flow >= 2.078 -> s24_hr >= -0.004)
",0.757,-0.004,-0.969,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](s2_hr <= 0.002 | y >= 0.346)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](s24_edrk <= 0.002 | tte >= -3.248)
",0.861,3.248,2.372,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](cosen >= -2.332 | srr <= 0.074)
",-0.487,0.136,0.445,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,0](hr >= 77.768 | s24_edrk >= -0.004)
",-1.074,1.397,13.036,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,2](cosen >= -2.115 & death >= 0.145)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,2,12,12,14,2,24,0.0,0.8571428571428571,0.14285714285714285,0.0,0.46153846153846156,0.5384615384615384
"G[0,1](lds <= 1.978 | WHITE_BLOOD_CELL_COUNT >= 8.400)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](direct >= 0.269 -> Pulse >= 71.900)
",-0.508,-26.100,-13.904,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](LACTIC_ACID < 1.300 -> y = 0.241)
",0.000,0.000,0.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](CREATININE <= 1.100 | dfa >= 0.379)
",-0.305,0.211,0.313,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](Glasgow_Coma_Scale_Total >= 14.818 | PROTIME_INR <= 1.200)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](death >= 0.133 -> srr <= 0.128)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,0](cosen >= -2.263 & SpO2 >= 87.196)
",0.359,0.113,-0.261,1.000,0.000,5,7,7,7,12,14,12,14,0.4166666666666667,0.5,0.5,0.4166666666666667,0.46153846153846156,0.5384615384615384
"G[0,0](s2_hr <= 0.000 | SpO2 <= 98.374)
",-0.282,2.374,3.606,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,0](hr >= 71.976 & Pulse >= 86.833)
",0.090,2.971,1.231,1.000,0.000,6,6,8,6,12,14,14,12,0.5,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.46153846153846156,0.5384615384615384
"G[1,1](hr >= 70.181 | srr <= 0.104)
",-1.024,6.655,25.156,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](dfa >= 0.410 | lds <= 2.070)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](s24_hr >= -0.005 -> s2_edrk >= -0.008)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](Glasgow_Coma_Scale_Total <= 14.998 -> srr >= 0.023)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,2](AF < 0.296 -> y = 0.428)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,2,12,12,14,2,24,0.0,0.8571428571428571,0.14285714285714285,0.0,0.46153846153846156,0.5384615384615384
"G[1,1](Pulse >= 84.124 -> s8_edrk <= 0.003)
",-0.587,-15.730,-5.663,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](CO2 > 26.000 -> y = 0.706)
",0.000,0.000,0.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](death >= 0.149 -> tte <= -0.438)
",0.724,0.149,-0.698,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,0](edrk >= 16.785 -> Resp <= 20.566)
",-0.602,-3.645,-1.709,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,1](s8_edrk >= -0.001 | SpO2 >= 85.432)
",0.000,9999999.000,9999999.000,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,0](O2_Flow <= 3.017 | Temp <= 37.088)
",0.548,1.017,0.902,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[0,0](n_evts <= 0.667 -> y <= 0.841)
",-1.155,-0.841,-0.270,1.000,0.000,12,0,14,0,12,14,26,0,1.0,0.0,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384
"G[1,1](cosen >= -2.433 & edrk <= 34.993)
",0.075,0.177,0.100,1.000,0.000,9,2,12,3,12,14,21,5,0.75,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.4230769230769231,0.5769230769230769
"G[1,2](Resp <= 18.395 -> y = 0.557)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,3,12,12,14,3,23,0.0,0.7857142857142857,0.21428571428571427,0.0,0.4230769230769231,0.5769230769230769
"G[0,2](direct <= 0.848 & hr >= 82.979)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,3,12,12,14,3,23,0.0,0.7857142857142857,0.21428571428571427,0.0,0.4230769230769231,0.5769230769230769
"G[1,2](lds > 1.290 -> y = 0.188)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,9,6,6,20,9,17,0.0,0.55,0.45,0.0,0.4230769230769231,0.5769230769230769
"G[0,1](ICU_Pt_Days >= 1.240 & O2_Flow >= 2.035)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,3,12,12,14,3,23,0.0,0.7857142857142857,0.21428571428571427,0.0,0.4230769230769231,0.5769230769230769
"G[0,1](direct >= 0.244 & s24_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,4,12,12,14,4,22,0.0,0.7142857142857143,0.2857142857142857,0.0,0.38461538461538464,0.6153846153846154
"G[0,2](SpO2 <= 98.989 & srr >= 0.045)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,13,3,3,23,13,13,0.0,0.43478260869565216,0.5652173913043478,0.0,0.38461538461538464,0.6153846153846154
"G[0,0](Mort >= 0.093 & SBP >= 104.165)
",-0.690,-0.153,0.182,1.000,0.000,0,10,4,12,12,14,4,22,0.0,0.7142857142857143,0.2857142857142857,0.0,0.38461538461538464,0.6153846153846154
"G[0,0](hr >= 72.829 & Pulse >= 85.060)
",-0.004,2.556,2.629,1.000,0.000,4,6,8,8,12,14,12,14,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.38461538461538464,0.6153846153846154
"G[0,2](ICU_Pt_Days <= 3.100 | MET >= 0.033)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,16,0,0,26,16,10,0.0,0.38461538461538464,0.6153846153846154,0.0,0.38461538461538464,0.6153846153846154
"G[0,2](LOS <= 4.118 | n_evts <= 0.616)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,16,0,0,26,16,10,0.0,0.38461538461538464,0.6153846153846154,0.0,0.38461538461538464,0.6153846153846154
"G[1,1](death >= 0.038 & s2_edrk >= -0.005)
",-0.632,-0.038,-0.026,1.000,0.000,0,10,4,12,12,14,4,22,0.0,0.7142857142857143,0.2857142857142857,0.0,0.38461538461538464,0.6153846153846154
"G[0,2](edrk >= 13.780 & Glasgow_Coma_Scale_Total >= 14.034)
",0.000,9999999.000,9999999.000,1.000,0.000,0,10,14,2,2,24,14,12,0.0,0.4166666666666667,0.5833333333333334,0.0,0.38461538461538464,0.6153846153846154
"G[1,1](death >= 0.018 & Resp <= 21.230)
",-0.107,-0.018,0.053,1.000,0.000,0,10,4,12,12,14,4,22,0.0,0.7142857142857143,0.2857142857142857,0.0,0.38461538461538464,0.6153846153846154
"G[1,2](hr >= 81.341 & Pulse >= 85.171)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,7,10,10,16,7,19,0.0,0.5625,0.4375,0.0,0.34615384615384615,0.6538461538461539
"G[0,2](SpO2 >= 94.655 & Temp >= 35.758)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,17,0,0,26,17,9,0.0,0.34615384615384615,0.6538461538461539,0.0,0.34615384615384615,0.6538461538461539
"G[1,2](MET <= 0.803 & Mort >= 0.184)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,5,12,12,14,5,21,0.0,0.6428571428571429,0.35714285714285715,0.0,0.34615384615384615,0.6538461538461539
"G[0,1](ICU_Pt_Days >= 0.831 & Mort <= 0.270)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,5,12,12,14,5,21,0.0,0.6428571428571429,0.35714285714285715,0.0,0.34615384615384615,0.6538461538461539
"G[0,2](af <= 0.283 & s24_edrk <= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,6,11,11,15,6,20,0.0,0.6,0.4,0.0,0.34615384615384615,0.6538461538461539
"G[0,1](AF <= 0.371 -> s2_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,8,1,13,4,12,14,21,5,0.6666666666666666,0.07142857142857142,0.9285714285714286,0.38095238095238093,0.34615384615384615,0.6538461538461539
"G[1,1](lds >= 1.159 & s2_hr >= -0.004)
",-0.622,-0.113,-0.001,1.000,0.000,6,2,12,6,12,14,18,8,0.5,0.14285714285714285,0.8571428571428571,0.3333333333333333,0.3076923076923077,0.6923076923076923
"G[1,1](death <= 0.937 -> Pulse >= 73.183)
",-0.520,-25.004,-12.834,1.000,0.000,8,0,14,4,12,14,22,4,0.6666666666666666,0.0,1.0,0.36363636363636365,0.3076923076923077,0.6923076923076923
"G[0,0](MET <= 0.716 -> O2_Flow >= 2.158)
",0.617,-0.716,-1.467,1.000,0.000,0,8,6,12,12,14,6,20,0.0,0.5714285714285714,0.42857142857142855,0.0,0.3076923076923077,0.6923076923076923
"G[0,1](hr >= 82.147 & Pulse >= 83.899)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,6,12,12,14,6,20,0.0,0.5714285714285714,0.42857142857142855,0.0,0.3076923076923077,0.6923076923076923
"G[0,2](hr >= 69.437 & Pulse >= 79.804)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,13,5,5,21,13,13,0.0,0.38095238095238093,0.6190476190476191,0.0,0.3076923076923077,0.6923076923076923
"G[0,0](hr >= 72.320 & Pulse >= 78.809)
",-0.255,4.022,8.060,1.000,0.000,6,2,12,6,12,14,18,8,0.5,0.14285714285714285,0.8571428571428571,0.3333333333333333,0.3076923076923077,0.6923076923076923
"G[0,0](hr >= 79.843 & Pulse >= 88.558)
",-0.150,-3.872,-1.371,1.000,0.000,2,6,8,10,12,14,10,16,0.16666666666666666,0.42857142857142855,0.5714285714285714,0.2,0.3076923076923077,0.6923076923076923
