Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[1,1](Pulse >= 40.018 & s24_hr >= -0.001)
",-72.276,-0.018,0.001,0.000,1.000,12,14,0,0,12,14,12,14,1.0,1.0,0.0,1.0,1.0,0.0
"((n_evts >= 0.300) U[1,1] (s8_edrk >= -0.004))
",-5024.895,0.004,0.700,0.000,1.000,12,13,1,0,12,14,13,13,1.0,0.9285714285714286,0.07142857142857142,0.9230769230769231,0.9615384615384616,0.038461538461538436
"((lds >= 0.613) U[0,0] (n_evts >= 0.196))
",0.492,1.242,0.980,0.000,1.000,12,13,1,0,12,14,13,13,1.0,0.9285714285714286,0.07142857142857142,0.9230769230769231,0.9615384615384616,0.038461538461538436
"((LOS >= 3.249) U[0,0] (Pulse >= 44.284))
",-2.110,-0.249,41.293,0.000,1.000,12,13,1,0,12,14,13,13,1.0,0.9285714285714286,0.07142857142857142,0.9230769230769231,0.9615384615384616,0.038461538461538436
"F[0,1](ICU_Pt_Days >= 1.498 | n_edrk <= 0.961)
",0.000,-9999999.000,-9999999.000,0.000,1.000,11,14,0,1,12,14,11,15,0.9166666666666666,1.0,0.0,1.0,0.9615384615384616,0.038461538461538436
"F[0,1](ICU_Pt_Days >= 1.409 | O2_Flow >= 2.223)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,12,2,0,12,14,14,12,1.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.9230769230769231,0.07692307692307687
"((n_edrk <= 0.949) U[0,1] (tte <= -0.040))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,12,2,0,12,14,14,12,1.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.9230769230769231,0.07692307692307687
"F[0,1](n_edrk <= 0.834 & s24_hr >= -0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,11,13,1,1,12,14,12,14,0.9166666666666666,0.9285714285714286,0.07142857142857142,0.9166666666666666,0.9230769230769231,0.07692307692307687
"((Pulse >= 63.391) U[0,1] (y >= 0.122))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,11,3,0,12,14,15,11,1.0,0.7857142857142857,0.21428571428571427,0.8,0.8846153846153846,0.11538461538461542
"F[0,0](MET <= 0.758 & n_evts >= 0.004)
",-2.449,-0.004,0.649,0.000,1.000,12,11,3,0,12,14,15,11,1.0,0.7857142857142857,0.21428571428571427,0.8,0.8846153846153846,0.11538461538461542
"((s24_edrk >= -0.001) U[0,1] (y >= 0.104))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,11,3,0,12,14,15,11,1.0,0.7857142857142857,0.21428571428571427,0.8,0.8846153846153846,0.11538461538461542
"((hr >= 57.274) U[0,0] (ICU_Pt_Days >= 0.845))
",-1.067,17.722,37.259,0.000,1.000,12,11,3,0,12,14,15,11,1.0,0.7857142857142857,0.21428571428571427,0.8,0.8846153846153846,0.11538461538461542
"F[0,0](ICU_Pt_Days >= 0.527 | MET >= 0.004)
",-1.702,-0.004,3.262,0.000,1.000,12,11,3,0,12,14,15,11,1.0,0.7857142857142857,0.21428571428571427,0.8,0.8846153846153846,0.11538461538461542
"((direct >= 0.244) U[0,0] (ICU_Pt_Days >= 0.221))
",-1.812,-0.221,3.493,0.000,1.000,12,11,3,0,12,14,15,11,1.0,0.7857142857142857,0.21428571428571427,0.8,0.8846153846153846,0.11538461538461542
"F[0,0](cosen <= -1.566 | direct >= 0.233)
",-2.605,-0.046,0.714,0.000,1.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385
"F[0,1](af >= 0.011 | Mort >= 0.210)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,10,4,0,12,14,16,10,1.0,0.7142857142857143,0.2857142857142857,0.75,0.8461538461538461,0.15384615384615385
"((af <= 0.341) U[0,1] (LOS >= 4.636))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,10,4,0,12,14,16,10,1.0,0.7142857142857143,0.2857142857142857,0.75,0.8461538461538461,0.15384615384615385
"((AF >= 0.016) U[0,1] (tte <= -0.091))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,10,4,0,12,14,16,10,1.0,0.7142857142857143,0.2857142857142857,0.75,0.8461538461538461,0.15384615384615385
"((s24_hr >= -0.000) U[0,1] (srr <= 0.189))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385
"((LACTIC_ACID >= 1.300) U[0,1] (srr <= 0.191))
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,14,0,4,12,14,8,18,0.6666666666666666,1.0,0.0,1.0,0.8461538461538461,0.15384615384615385
"F[0,0](hr >= 79.630 & s2_edrk <= 0.002)
",-0.985,-6.077,0.002,0.000,1.000,9,12,2,3,12,14,11,15,0.75,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.8076923076923077,0.1923076923076923
"F[0,1](AF <= 0.144 -> direct >= 0.091)
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923
"((cosen <= -1.759) U[1,2] (CREATININE <= 1.100))
",0.000,-9999999.000,-9999999.000,0.000,1.000,9,12,2,3,12,14,11,15,0.75,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.8076923076923077,0.1923076923076923
"((edrk <= 25.538) U[0,0] (y >= 0.143))
",-0.510,8.213,10.679,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923
"((Glasgow_Coma_Scale_Total <= 14.996) U[0,0] (y >= 0.303))
",-1.500,-0.004,0.582,0.000,1.000,12,9,5,0,12,14,17,9,1.0,0.6428571428571429,0.35714285714285715,0.7058823529411765,0.8076923076923077,0.1923076923076923
"((Pulse >= 48.282) U[1,2] (Temp <= 36.809))
",0.000,-9999999.000,-9999999.000,0.000,1.000,12,8,1,5,17,9,13,13,0.7058823529411765,0.8888888888888888,0.1111111111111111,0.9230769230769231,0.7692307692307693,0.23076923076923073
"((CREATININE >= 1.100) U[0,1] (srr <= 0.196))
",0.000,-9999999.000,-9999999.000,0.000,1.000,6,14,0,6,12,14,6,20,0.5,1.0,0.0,1.0,0.7692307692307693,0.23076923076923073
"F[0,1](dfa >= 0.451 & Pulse <= 107.447)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,12,2,4,12,14,10,16,0.6666666666666666,0.8571428571428571,0.14285714285714285,0.8,0.7692307692307693,0.23076923076923073
"((n_edrk <= 0.888) U[1,1] (SBP >= 77.875))
",0.691,41.125,29.388,0.000,1.000,11,9,5,1,12,14,16,10,0.9166666666666666,0.6428571428571429,0.35714285714285715,0.6875,0.7692307692307693,0.23076923076923073
"((s24_edrk <= 0.002) U[1,1] (tte <= -0.378))
",-0.601,0.001,0.700,0.000,1.000,12,8,6,0,12,14,18,8,1.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.7692307692307693,0.23076923076923073
"F[0,0](death <= 0.372 -> O2_Flow >= 2.082)
",0.850,-0.372,-1.749,0.000,1.000,12,8,6,0,12,14,18,8,1.0,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.7692307692307693,0.23076923076923073
