Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,0](Mort <= 0.592 & Temp <= 37.066)
",0.812,0.364,-0.098,1.000,0.000,25,11,3,0,25,14,28,11,1.0,0.7857142857142857,0.21428571428571427,0.8928571428571429,0.9230769230769231,0.07692307692307687
"G[0,1](s24_edrk <= 0.001 -> y <= 0.256)
",0.000,9999999.000,9999999.000,1.000,0.000,25,10,4,0,25,14,29,10,1.0,0.7142857142857143,0.2857142857142857,0.8620689655172413,0.8974358974358975,0.10256410256410253
"G[0,1](AF <= 0.243 & s8_edrk <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,24,9,5,1,25,14,29,10,0.96,0.6428571428571429,0.35714285714285715,0.8275862068965517,0.8461538461538461,0.15384615384615385
"G[0,1](hr <= 98.668 -> ICU_Pt_Days <= 3.785)
",0.000,9999999.000,9999999.000,1.000,0.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952
"G[0,1](edrk >= 14.896 -> Mort <= 0.541)
",0.000,9999999.000,9999999.000,1.000,0.000,25,7,7,0,25,14,32,7,1.0,0.5,0.5,0.78125,0.8205128205128205,0.17948717948717952
"G[1,1](lds >= 1.443 & Temp <= 37.279)
",0.655,0.299,0.067,1.000,0.000,25,6,8,0,25,14,33,6,1.0,0.42857142857142855,0.5714285714285714,0.7575757575757576,0.7948717948717948,0.20512820512820518
"G[0,1](Glasgow_Coma_Scale_Total <= 14.956 -> y = 0.028)
",0.000,9999999.000,9999999.000,1.000,0.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073
"G[0,1](n_evts >= 0.321 -> Pulse <= 101.198)
",0.000,9999999.000,9999999.000,1.000,0.000,25,5,9,0,25,14,34,5,1.0,0.35714285714285715,0.6428571428571429,0.7352941176470589,0.7692307692307693,0.23076923076923073
"G[0,0](hr >= 87.043 & Pulse >= 73.300)
",-0.766,4.836,17.371,1.000,0.000,23,6,8,2,25,14,31,8,0.92,0.42857142857142855,0.5714285714285714,0.7419354838709677,0.7435897435897436,0.2564102564102564
"G[0,1](Glasgow_Coma_Scale_Total >= 14.484 -> hr >= 87.292)
",0.000,9999999.000,9999999.000,1.000,0.000,21,8,6,4,25,14,27,12,0.84,0.5714285714285714,0.42857142857142855,0.7777777777777778,0.7435897435897436,0.2564102564102564
