Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](n_evts <= 0.536 & s24_edrk >= -0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,22,14,0,0,22,14,22,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[1,1](edrk >= 10.700 & n_evts <= 0.492)
",2.461,0.378,-0.508,1.000,0.000,21,14,0,1,22,14,21,15,0.9545454545454546,1.0,0.0,1.0,0.9722222222222222,0.02777777777777779
"G[0,1](ICU_Pt_Days <= 1.938 & Mort <= 0.417)
",0.000,9999999.000,9999999.000,1.000,0.000,22,13,1,0,22,14,23,13,1.0,0.9285714285714286,0.07142857142857142,0.9565217391304348,0.9722222222222222,0.02777777777777779
"G[1,1](tte <= -0.021 -> y = 0.210)
",0.695,0.021,-0.864,1.000,0.000,22,11,3,0,22,14,25,11,1.0,0.7857142857142857,0.21428571428571427,0.88,0.9166666666666666,0.08333333333333337
"G[0,1](af <= 0.304 -> O2_Flow >= 3.686)
",0.000,9999999.000,9999999.000,1.000,0.000,22,11,3,0,22,14,25,11,1.0,0.7857142857142857,0.21428571428571427,0.88,0.9166666666666666,0.08333333333333337
"G[0,1](ICU_Pt_Days <= 2.254 & Temp <= 37.357)
",0.000,9999999.000,9999999.000,1.000,0.000,22,10,4,0,22,14,26,10,1.0,0.7142857142857143,0.2857142857142857,0.8461538461538461,0.8888888888888888,0.11111111111111116
"G[0,1](Mort <= 0.803 & Temp >= 36.281)
",0.000,9999999.000,9999999.000,1.000,0.000,22,10,4,0,22,14,26,10,1.0,0.7142857142857143,0.2857142857142857,0.8461538461538461,0.8888888888888888,0.11111111111111116
"G[1,1](Resp <= 21.507 & y <= 0.527)
",1.155,0.527,-0.051,1.000,0.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"G[0,0](dfa >= 0.535 & Glasgow_Coma_Scale_Total >= 14.568)
",0.781,0.345,0.023,1.000,0.000,22,8,6,0,22,14,28,8,1.0,0.5714285714285714,0.42857142857142855,0.7857142857142857,0.8333333333333334,0.16666666666666663
"G[1,1](lds >= 0.436 -> LOS <= 4.422)
",-18.942,-4.422,-1.222,1.000,0.000,22,8,6,0,22,14,28,8,1.0,0.5714285714285714,0.42857142857142855,0.7857142857142857,0.8333333333333334,0.16666666666666663
"G[0,0](AF >= 0.007 | y <= 0.640)
",0.726,0.640,0.434,1.000,0.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"G[0,1](edrk >= 13.632 & O2_Flow >= 2.714)
",0.000,9999999.000,9999999.000,1.000,0.000,18,11,3,4,22,14,21,15,0.8181818181818182,0.7857142857142857,0.21428571428571427,0.8571428571428571,0.8055555555555556,0.19444444444444442
"G[0,1](edrk <= 29.783 & s24_edrk <= 0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,22,6,8,0,22,14,30,6,1.0,0.42857142857142855,0.5714285714285714,0.7333333333333333,0.7777777777777778,0.2222222222222222
"G[0,0](dfa >= 0.664 | SpO2 >= 96.745)
",0.903,1.988,0.389,1.000,0.000,22,6,8,0,22,14,30,6,1.0,0.42857142857142855,0.5714285714285714,0.7333333333333333,0.7777777777777778,0.2222222222222222
"G[0,0](n_edrk >= 0.511 & Temp >= 36.118)
",0.878,0.426,-0.001,1.000,0.000,21,6,8,1,22,14,29,7,0.9545454545454546,0.42857142857142855,0.5714285714285714,0.7241379310344828,0.75,0.25
"G[0,1](death <= 0.887 | n_edrk >= 0.611)
",0.000,9999999.000,9999999.000,1.000,0.000,22,5,9,0,22,14,31,5,1.0,0.35714285714285715,0.6428571428571429,0.7096774193548387,0.75,0.25
"G[0,1](AF <= 0.157 & O2_Flow <= 6.016)
",0.000,9999999.000,9999999.000,1.000,0.000,22,4,10,0,22,14,32,4,1.0,0.2857142857142857,0.7142857142857143,0.6875,0.7222222222222222,0.2777777777777778
"G[0,1](Resp >= 15.957 & SBP >= 75.932)
",0.000,9999999.000,9999999.000,1.000,0.000,22,4,10,0,22,14,32,4,1.0,0.2857142857142857,0.7142857142857143,0.6875,0.7222222222222222,0.2777777777777778
"G[0,1](n_evts <= 0.574 | Temp <= 37.280)
",0.000,9999999.000,9999999.000,1.000,0.000,22,4,10,0,22,14,32,4,1.0,0.2857142857142857,0.7142857142857143,0.6875,0.7222222222222222,0.2777777777777778
"G[1,1](s24_edrk <= 0.001 & srr <= 0.132)
",0.509,0.001,-0.000,1.000,0.000,22,4,10,0,22,14,32,4,1.0,0.2857142857142857,0.7142857142857143,0.6875,0.7222222222222222,0.2777777777777778
"G[0,0](ICU_Pt_Days >= 0.651 -> n_edrk >= 0.456)
",1.241,-0.481,-3.126,1.000,0.000,22,4,10,0,22,14,32,4,1.0,0.2857142857142857,0.7142857142857143,0.6875,0.7222222222222222,0.2777777777777778
"G[0,1](AF <= 0.030 & s8_edrk >= -0.006)
",0.000,9999999.000,9999999.000,1.000,0.000,22,4,10,0,22,14,32,4,1.0,0.2857142857142857,0.7142857142857143,0.6875,0.7222222222222222,0.2777777777777778
"G[0,1](hr >= 74.857 -> Resp >= 15.358)
",0.000,9999999.000,9999999.000,1.000,0.000,22,3,11,0,22,14,33,3,1.0,0.21428571428571427,0.7857142857142857,0.6666666666666666,0.6944444444444444,0.3055555555555556
"G[0,1](cosen <= -1.588 & dfa >= 0.793)
",0.000,9999999.000,9999999.000,1.000,0.000,13,12,2,9,22,14,15,21,0.5909090909090909,0.8571428571428571,0.14285714285714285,0.8666666666666667,0.6944444444444444,0.3055555555555556
"G[0,0](Glasgow_Coma_Scale_Total <= 14.925 | s24_hr >= -0.000)
",-0.404,0.001,0.132,1.000,0.000,16,8,6,6,22,14,22,14,0.7272727272727273,0.5714285714285714,0.42857142857142855,0.7272727272727273,0.6666666666666666,0.33333333333333337
"G[1,1](Mort >= 0.117 | srr <= 0.102)
",-0.837,0.053,0.405,1.000,0.000,22,2,12,0,22,14,34,2,1.0,0.14285714285714285,0.8571428571428571,0.6470588235294118,0.6666666666666666,0.33333333333333337
"G[1,1](Glasgow_Coma_Scale_Total >= 14.908 | Pulse <= 85.442)
",0.051,5.833,5.342,1.000,0.000,22,2,12,0,22,14,34,2,1.0,0.14285714285714285,0.8571428571428571,0.6470588235294118,0.6666666666666666,0.33333333333333337
"G[0,1](lds <= 1.335 | s24_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,22,1,13,0,22,14,35,1,1.0,0.07142857142857142,0.9285714285714286,0.6285714285714286,0.6388888888888888,0.36111111111111116
"G[0,1](SpO2 >= 85.927 | tte >= -0.508)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](direct <= 0.923 | Pulse >= 77.786)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](MET >= 0.029 -> s2_edrk <= 0.003)
",0.093,-0.003,-0.003,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](Mort <= 0.328 -> s2_edrk >= -0.004)
",-1.155,-0.328,-0.143,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](n_evts <= 0.412 -> Resp <= 19.473)
",-1.258,-3.291,-1.170,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](LOS >= 2.009 -> Pulse <= 111.238)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](death >= 0.049 | edrk <= 26.033)
",-0.278,10.974,12.147,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](lds <= 2.069 | tte <= -0.350)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](cosen >= -1.966 | Temp >= 35.954)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](ICU_Pt_Days <= 2.149 -> LOS <= 9.518)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](ALKALINE_PHOSPHATASE > 91.000 -> y = 0.713)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](s24_edrk <= 0.001 | tte >= -2.158)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](O2_Flow >= 3.848 | s2_hr <= 0.001)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](n_evts >= 0.242 -> s2_hr <= 0.002)
",442.250,-0.002,-0.758,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](SBP <= 161.718 | Temp >= 35.652)
",0.099,39.809,37.562,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](dfa <= 0.935 | Temp <= 37.313)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](af >= 0.001 -> s8_edrk >= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[1,1](Pulse <= 83.892 | srr <= 0.133)
",0.047,4.671,4.264,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](death <= 0.303 | s2_hr <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](lds >= 0.520 | MET <= 0.142)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,1](ICU_Pt_Days <= 2.671 -> s24_edrk <= 0.003)
",0.000,9999999.000,9999999.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[1,1](CALCIUM >= 8.900 | Pulse <= 105.581)
",0.091,25.490,24.438,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[1,1](direct >= 0.028 | srr >= 0.035)
",-1.265,0.015,0.587,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[1,1](Sgy > 0.000 -> y = 0.078)
",0.000,0.000,0.000,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](Resp <= 18.686 | s2_edrk <= 0.003)
",1.416,2.504,0.776,1.000,0.000,22,0,14,0,22,14,36,0,1.0,0.0,1.0,0.6111111111111112,0.6111111111111112,0.38888888888888884
"G[0,0](af >= 0.013 | edrk >= 15.946)
",0.787,0.664,-0.013,1.000,0.000,10,10,4,12,22,14,14,22,0.45454545454545453,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.5555555555555556,0.4444444444444444
"G[0,0](SBP >= 74.248 -> srr <= 0.060)
",0.179,-47.661,-53.038,1.000,0.000,16,4,10,6,22,14,26,10,0.7272727272727273,0.2857142857142857,0.7142857142857143,0.6153846153846154,0.5555555555555556,0.4444444444444444
"G[0,1](hr >= 72.385 & Pulse >= 79.974)
",0.000,9999999.000,9999999.000,1.000,0.000,10,8,6,12,22,14,16,20,0.45454545454545453,0.5714285714285714,0.42857142857142855,0.625,0.5,0.5
"G[0,1](PARTIAL_THROMBOPLASTIN_TIME <= 31.800 -> s8_hr <= 0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,18,0,14,4,22,14,32,4,0.8181818181818182,0.0,1.0,0.5625,0.5,0.5
"G[1,1](O2_Flow <= 5.253 | s8_hr <= 0.002)
",-1.667,0.002,2.360,1.000,0.000,18,0,14,4,22,14,32,4,0.8181818181818182,0.0,1.0,0.5625,0.5,0.5
"G[0,0](edrk >= 15.002 | ICU_Pt_Days >= 0.161)
",-0.639,1.162,3.411,1.000,0.000,15,2,12,7,22,14,27,9,0.6818181818181818,0.14285714285714285,0.8571428571428571,0.5555555555555556,0.4722222222222222,0.5277777777777778
"G[0,0](af <= 0.293 & s2_hr <= 0.001)
",-0.079,0.001,0.001,1.000,0.000,15,2,12,7,22,14,27,9,0.6818181818181818,0.14285714285714285,0.8571428571428571,0.5555555555555556,0.4722222222222222,0.5277777777777778
"G[1,1](edrk >= 14.640 | lds >= 0.715)
",-0.318,1.133,2.127,1.000,0.000,16,0,14,6,22,14,30,6,0.7272727272727273,0.0,1.0,0.5333333333333333,0.4444444444444444,0.5555555555555556
"G[0,0](s2_edrk <= 0.001 -> s2_hr <= 0.002)
",0.061,-0.002,-0.002,1.000,0.000,16,0,14,6,22,14,30,6,0.7272727272727273,0.0,1.0,0.5333333333333333,0.4444444444444444,0.5555555555555556
"G[0,1](lds >= 0.543 & n_evts <= 0.906)
",0.000,9999999.000,9999999.000,1.000,0.000,2,14,0,20,22,14,2,34,0.09090909090909091,1.0,0.0,1.0,0.4444444444444444,0.5555555555555556
"G[0,1](death <= 0.323 & hr >= 81.945)
",0.000,9999999.000,9999999.000,1.000,0.000,7,9,5,15,22,14,12,24,0.3181818181818182,0.6428571428571429,0.35714285714285715,0.5833333333333334,0.4444444444444444,0.5555555555555556
"G[0,0](s24_hr >= 0.000 -> s2_hr <= 0.002)
",-0.268,-0.002,-0.002,1.000,0.000,16,0,14,6,22,14,30,6,0.7272727272727273,0.0,1.0,0.5333333333333333,0.4444444444444444,0.5555555555555556
"G[0,1](af >= 0.010 & s24_hr >= -0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[1,2](af >= 0.005 & LOS <= 8.780)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,2](Mort >= 0.034 & s8_hr >= -0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[1,1](hr >= 80.196 & Pulse >= 79.188)
",-0.639,-3.726,1.955,1.000,0.000,7,7,7,15,22,14,14,22,0.3181818181818182,0.5,0.5,0.5,0.3888888888888889,0.6111111111111112
"G[0,1](s8_edrk < 0.003 -> y = 0.165)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[1,2](PLATELET_COUNT >= 212.000 -> y = 0.923)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,0](PHOSPHORUS <= 3.500 & y = 0.904)
",-0.866,-0.904,-0.558,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,0](GLUCOSE < 119.000 & y = 0.012)
",0.866,-0.012,-0.430,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,0](TOTAL_BILIRUBIN > 0.700 & y = 0.093)
",0.866,-0.093,-0.442,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,2](PROTIME_INR <= 1.200 -> y = 0.520)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,1](SBP >= 88.396 & y = 0.930)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,2](s8_hr < 0.002 -> y = 0.077)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,4,18,18,18,4,32,0.0,0.7777777777777778,0.2222222222222222,0.0,0.3888888888888889,0.6111111111111112
"G[0,2](hr >= 72.202 & y = 0.867)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,1](O2_Flow >= 2.131 & y = 0.022)
",0.000,9999999.000,9999999.000,1.000,0.000,0,14,0,22,22,14,0,36,0.0,1.0,0.0,0.0,0.3888888888888889,0.6111111111111112
"G[0,1](dfa <= 1.090 | ICU_Pt_Days >= 0.801)
",0.000,9999999.000,9999999.000,1.000,0.000,13,0,14,9,22,14,27,9,0.5909090909090909,0.0,1.0,0.48148148148148145,0.3611111111111111,0.6388888888888888
"G[0,2](n_edrk >= 0.755 & s2_hr >= -0.004)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,21,2,2,34,21,15,0.0,0.38235294117647056,0.6176470588235294,0.0,0.3611111111111111,0.6388888888888888
"G[0,2](death >= 0.085 & Pulse <= 106.139)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,22,22,14,1,35,0.0,0.9285714285714286,0.07142857142857142,0.0,0.3611111111111111,0.6388888888888888
"G[0,1](Glasgow_Coma_Scale_Total <= 14.984 | MET >= 0.006)
",0.000,9999999.000,9999999.000,1.000,0.000,0,13,1,22,22,14,1,35,0.0,0.9285714285714286,0.07142857142857142,0.0,0.3611111111111111,0.6388888888888888
"G[0,0](s24_edrk <= 0.004 -> SpO2 <= 98.727)
",0.720,-1.358,-6.299,1.000,0.000,9,3,11,13,22,14,20,16,0.4090909090909091,0.21428571428571427,0.7857142857142857,0.45,0.3333333333333333,0.6666666666666667
"G[0,1](s24_edrk < 0.001 -> y = 0.156)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,2,22,22,14,2,34,0.0,0.8571428571428571,0.14285714285714285,0.0,0.3333333333333333,0.6666666666666667
"G[1,2](CALCIUM >= 8.900 -> Resp <= 16.878)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,18,6,6,30,18,18,0.0,0.4,0.6,0.0,0.3333333333333333,0.6666666666666667
"G[1,1](AF >= 0.018 & hr >= 82.351)
",-0.819,-3.935,-0.507,1.000,0.000,0,12,2,22,22,14,2,34,0.0,0.8571428571428571,0.14285714285714285,0.0,0.3333333333333333,0.6666666666666667
"G[0,2](hr <= 100.479 & ICU_Pt_Days <= 4.208)
",0.000,9999999.000,9999999.000,1.000,0.000,0,12,23,1,1,35,23,13,0.0,0.34285714285714286,0.6571428571428571,0.0,0.3333333333333333,0.6666666666666667
"G[0,2](dfa <= 1.072 -> y <= 0.547)
",0.000,9999999.000,9999999.000,1.000,0.000,0,11,25,0,0,36,25,11,0.0,0.3055555555555556,0.6944444444444444,0.0,0.3055555555555556,0.6944444444444444
"G[1,1](death <= 0.118 -> Glasgow_Coma_Scale_Total <= 14.983)
",-0.408,-0.118,-0.099,1.000,0.000,0,10,4,22,22,14,4,32,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2777777777777778,0.7222222222222222
"G[1,2](hr >= 82.353 -> MET >= 0.017)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,18,9,9,27,18,18,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.75
"G[0,2](direct < 0.327 -> y = 0.392)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,5,22,22,14,5,31,0.0,0.6428571428571429,0.35714285714285715,0.0,0.25,0.75
"G[0,2](hr <= 114.168 & Temp <= 36.898)
",0.000,9999999.000,9999999.000,1.000,0.000,0,9,19,8,8,28,19,17,0.0,0.32142857142857145,0.6785714285714286,0.0,0.25,0.75
"G[0,2](hr >= 71.747 & Pulse >= 80.730)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,16,12,12,24,16,20,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.7777777777777778
"G[0,2](s2_edrk >= -0.003 & tte <= -0.178)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,6,22,22,14,6,30,0.0,0.5714285714285714,0.42857142857142855,0.0,0.2222222222222222,0.7777777777777778
"G[0,2](hr >= 73.356 & Pulse >= 80.970)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,16,12,12,24,16,20,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.7777777777777778
"G[0,1](dfa >= 0.449 & tte <= -0.174)
",0.000,9999999.000,9999999.000,1.000,0.000,0,8,6,22,22,14,6,30,0.0,0.5714285714285714,0.42857142857142855,0.0,0.2222222222222222,0.7777777777777778
"G[1,2](cosen <= -1.380 & n_edrk <= 0.829)
",0.000,9999999.000,9999999.000,1.000,0.000,0,6,9,21,21,15,9,27,0.0,0.4,0.6,0.0,0.16666666666666666,0.8333333333333334
