Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,0](death <= 0.367 -> ICU_Pt_Days >= 0.300)
",1.765,-0.367,-3.557,0.000,1.000,55,14,0,0,55,14,55,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](n_evts >= 0.104 & SBP <= 169.202)
",-1.000,-0.104,0.896,0.000,1.000,55,14,0,0,55,14,55,14,1.0,1.0,0.0,1.0,1.0,0.0
"((dfa >= 0.298) U[0,1] (n_evts >= 0.035))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,14,0,0,55,14,55,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,0](AF <= 0.054 -> ICU_Pt_Days >= 0.604)
",1.771,-0.054,-3.253,0.000,1.000,55,12,2,0,55,14,57,12,1.0,0.8571428571428571,0.14285714285714285,0.9649122807017544,0.9710144927536232,0.02898550724637683
"F[0,1](LOS >= 2.599 & n_evts >= 0.135)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,12,2,0,55,14,57,12,1.0,0.8571428571428571,0.14285714285714285,0.9649122807017544,0.9710144927536232,0.02898550724637683
"((n_evts >= 0.089) U[1,1] (Temp >= 36.145))
",-0.880,0.468,1.054,0.000,1.000,55,12,2,0,55,14,57,12,1.0,0.8571428571428571,0.14285714285714285,0.9649122807017544,0.9710144927536232,0.02898550724637683
"F[1,1](ICU_Pt_Days >= 0.355 & s24_hr <= 0.003)
",-756.706,-0.355,0.002,0.000,1.000,55,12,2,0,55,14,57,12,1.0,0.8571428571428571,0.14285714285714285,0.9649122807017544,0.9710144927536232,0.02898550724637683
"((s2_edrk <= 0.004) U[1,1] (tte <= -0.068))
",-0.887,0.004,0.289,0.000,1.000,55,11,3,0,55,14,58,11,1.0,0.7857142857142857,0.21428571428571427,0.9482758620689655,0.9565217391304348,0.04347826086956519
"((cosen <= 0.025) U[0,1] (y >= 0.071))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,9,5,0,55,14,60,9,1.0,0.6428571428571429,0.35714285714285715,0.9166666666666666,0.927536231884058,0.07246376811594202
"F[0,1](SBP <= 164.614 -> tte <= -0.170)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,9,5,0,55,14,60,9,1.0,0.6428571428571429,0.35714285714285715,0.9166666666666666,0.927536231884058,0.07246376811594202
"F[0,1](cosen >= -2.213 -> O2_Flow >= 2.113)
",0.000,-9999999.000,-9999999.000,0.000,1.000,50,14,0,5,55,14,50,19,0.9090909090909091,1.0,0.0,1.0,0.927536231884058,0.07246376811594202
"((AF <= 0.304) U[0,0] (y >= 0.025))
",-1.581,0.304,0.783,0.000,1.000,55,9,5,0,55,14,60,9,1.0,0.6428571428571429,0.35714285714285715,0.9166666666666666,0.927536231884058,0.07246376811594202
"((dfa <= 0.590) U[0,1] (O2_Flow >= 2.091))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,7,7,0,55,14,62,7,1.0,0.5,0.5,0.8870967741935484,0.8985507246376812,0.10144927536231885
"((n_edrk >= 0.048) U[0,1] (O2_Flow >= 2.023))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,7,7,0,55,14,62,7,1.0,0.5,0.5,0.8870967741935484,0.8985507246376812,0.10144927536231885
"F[0,1](dfa <= 0.902 & direct >= 0.016)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,7,7,0,55,14,62,7,1.0,0.5,0.5,0.8870967741935484,0.8985507246376812,0.10144927536231885
"F[0,1](lds <= 3.856 & O2_Flow >= 2.157)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,7,7,0,55,14,62,7,1.0,0.5,0.5,0.8870967741935484,0.8985507246376812,0.10144927536231885
"F[0,1](death <= 0.491 & O2_Flow >= 2.114)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,5,9,0,55,14,64,5,1.0,0.35714285714285715,0.6428571428571429,0.859375,0.8695652173913043,0.13043478260869568
"((Mort >= 0.061) U[1,1] (s8_edrk >= -0.006))
",-0.634,0.006,0.273,0.000,1.000,55,5,9,0,55,14,64,5,1.0,0.35714285714285715,0.6428571428571429,0.859375,0.8695652173913043,0.13043478260869568
"F[0,1](Glasgow_Coma_Scale_Total >= 14.122 -> MET >= 0.010)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,4,10,0,55,14,65,4,1.0,0.2857142857142857,0.7142857142857143,0.8461538461538461,0.855072463768116,0.14492753623188404
"((death >= 0.031) U[1,1] (tte <= -0.162))
",-0.865,-0.031,0.224,0.000,1.000,55,4,10,0,55,14,65,4,1.0,0.2857142857142857,0.7142857142857143,0.8461538461538461,0.855072463768116,0.14492753623188404
"F[0,0](Mort >= 0.058 & O2_Flow <= 4.319)
",0.511,-0.058,-0.522,0.000,1.000,55,4,10,0,55,14,65,4,1.0,0.2857142857142857,0.7142857142857143,0.8461538461538461,0.855072463768116,0.14492753623188404
"((af <= 0.733) U[0,1] (death >= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,4,10,0,55,14,65,4,1.0,0.2857142857142857,0.7142857142857143,0.8461538461538461,0.855072463768116,0.14492753623188404
"F[0,1](Pulse <= 88.615 & tte <= -0.164)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,4,10,0,55,14,65,4,1.0,0.2857142857142857,0.7142857142857143,0.8461538461538461,0.855072463768116,0.14492753623188404
"((O2_Flow >= 2.139) U[1,2] (s8_hr <= 0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,53,5,9,2,55,14,62,7,0.9636363636363636,0.35714285714285715,0.6428571428571429,0.8548387096774194,0.8405797101449275,0.1594202898550725
"((O2_Flow >= 2.201) U[1,2] (y <= 0.229))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,3,2,9,64,5,57,12,0.859375,0.6,0.4,0.9649122807017544,0.8405797101449275,0.1594202898550725
"F[1,1](af <= 0.972 -> O2_Flow >= 2.040)
",0.757,-0.811,-2.252,0.000,1.000,50,7,7,5,55,14,57,12,0.9090909090909091,0.5,0.5,0.8771929824561403,0.8260869565217391,0.17391304347826086
"((Glasgow_Coma_Scale_Total <= 14.985) U[1,2] (lds >= 0.647))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,2,10,2,57,12,65,4,0.9649122807017544,0.16666666666666666,0.8333333333333334,0.8461538461538461,0.8260869565217391,0.17391304347826086
"F[0,0](MET >= 0.017 & srr <= 0.330)
",-0.366,-0.024,-0.017,0.000,1.000,55,2,12,0,55,14,67,2,1.0,0.14285714285714285,0.8571428571428571,0.8208955223880597,0.8260869565217391,0.17391304347826086
"((MET >= 0.020) U[1,1] (s24_hr <= 0.001))
",0.348,0.001,0.001,0.000,1.000,55,2,12,0,55,14,67,2,1.0,0.14285714285714285,0.8571428571428571,0.8208955223880597,0.8260869565217391,0.17391304347826086
"F[0,1](AF >= 0.014 & SBP <= 155.293)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,2,12,0,55,14,67,2,1.0,0.14285714285714285,0.8571428571428571,0.8208955223880597,0.8260869565217391,0.17391304347826086
"F[1,1](Pulse <= 110.623 -> y = 0.292)
",-0.791,-37.142,-23.480,0.000,1.000,55,2,12,0,55,14,67,2,1.0,0.14285714285714285,0.8571428571428571,0.8208955223880597,0.8260869565217391,0.17391304347826086
"((AF >= 0.007) U[1,2] (death <= 0.573))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,2,8,4,59,10,63,6,0.9322033898305084,0.2,0.8,0.873015873015873,0.8260869565217391,0.17391304347826086
"F[0,1](MET >= 0.011 & s2_hr >= -0.000)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,2,12,0,55,14,67,2,1.0,0.14285714285714285,0.8571428571428571,0.8208955223880597,0.8260869565217391,0.17391304347826086
"((dfa >= 0.273) U[1,1] (y = 0.857))
",-0.767,0.219,0.422,0.000,1.000,55,0,14,0,55,14,69,0,1.0,0.0,1.0,0.7971014492753623,0.7971014492753623,0.2028985507246377
"((MET >= 0.017) U[0,1] (death = 0.058))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,0,14,0,55,14,69,0,1.0,0.0,1.0,0.7971014492753623,0.7971014492753623,0.2028985507246377
"F[0,1](POTASSIUM >= 4.000 & y = 0.053)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,0,14,0,55,14,69,0,1.0,0.0,1.0,0.7971014492753623,0.7971014492753623,0.2028985507246377
"F[0,1](PARTIAL_THROMBOPLASTIN_TIME >= 31.800 -> y = 0.419)
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,0,14,0,55,14,69,0,1.0,0.0,1.0,0.7971014492753623,0.7971014492753623,0.2028985507246377
"((Sgy > 0.000) U[0,1] (y = 0.937))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,0,14,0,55,14,69,0,1.0,0.0,1.0,0.7971014492753623,0.7971014492753623,0.2028985507246377
"((Glasgow_Coma_Scale_Total <= 14.989) U[1,2] (n_evts <= 0.655))
",0.000,-9999999.000,-9999999.000,0.000,1.000,55,0,0,14,69,0,55,14,0.7971014492753623,0.0,0.0,1.0,0.7971014492753623,0.2028985507246377
