Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((hr <= 119.787) U[0,1] (n_evts >= 0.253))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,14,0,0,25,14,25,14,1.0,1.0,0.0,1.0,1.0,0.0
"((AF >= 0.082) U[0,1] (n_evts >= 0.275))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,14,0,0,25,14,25,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](death <= 0.111 -> ICU_Pt_Days >= 0.606)
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,14,0,0,25,14,25,14,1.0,1.0,0.0,1.0,1.0,0.0
"((n_evts >= 0.220) U[1,2] (SpO2 <= 98.147))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,12,0,2,27,12,25,14,0.9259259259259259,1.0,0.0,1.0,0.9487179487179487,0.05128205128205132
"((ICU_Pt_Days >= 0.025) U[1,1] (s8_hr >= -0.005))
",-2.042,0.003,3.836,0.000,1.000,25,12,2,0,25,14,27,12,1.0,0.8571428571428571,0.14285714285714285,0.9259259259259259,0.9487179487179487,0.05128205128205132
"((n_edrk <= 0.915) U[0,0] (tte <= -0.078))
",-0.722,-0.020,0.975,0.000,1.000,25,11,3,0,25,14,28,11,1.0,0.7857142857142857,0.21428571428571427,0.8928571428571429,0.9230769230769231,0.07692307692307687
"((edrk >= 14.574) U[0,1] (tte <= -0.080))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,11,3,0,25,14,28,11,1.0,0.7857142857142857,0.21428571428571427,0.8928571428571429,0.9230769230769231,0.07692307692307687
"((n_evts >= 0.202) U[1,2] (Resp <= 21.367))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,11,0,3,28,11,25,14,0.8928571428571429,1.0,0.0,1.0,0.9230769230769231,0.07692307692307687
"((s2_hr <= 0.000) U[0,1] (y >= 0.017))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282
"((Pulse >= 65.623) U[0,1] (y >= 0.212))
",0.000,-9999999.000,-9999999.000,0.000,1.000,25,9,5,0,25,14,30,9,1.0,0.6428571428571429,0.35714285714285715,0.8333333333333334,0.8717948717948718,0.1282051282051282
