Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,1](LOS >= 2.574 & n_edrk <= 0.973)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,12,2,0,20,14,22,12,1.0,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.9411764705882353,0.05882352941176472
"((LOS >= 2.570) U[1,2] (Temp >= 35.885))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,12,0,2,22,12,20,14,0.9090909090909091,1.0,0.0,1.0,0.9411764705882353,0.05882352941176472
"F[0,0](ICU_Pt_Days >= 0.932 | n_edrk <= 0.798)
",-1.301,-0.107,2.273,0.000,1.000,17,14,0,3,20,14,17,17,0.85,1.0,0.0,1.0,0.9117647058823529,0.08823529411764708
"F[0,1](ICU_Pt_Days >= 1.051 & s24_hr <= 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,10,4,0,20,14,24,10,1.0,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.8823529411764706,0.11764705882352944
"((af >= 0.000) U[0,1] (n_edrk <= 0.972))
",0.000,-9999999.000,-9999999.000,0.000,1.000,15,14,0,5,20,14,15,19,0.75,1.0,0.0,1.0,0.8529411764705882,0.1470588235294118
"((Glasgow_Coma_Scale_Total <= 14.962) U[0,1] (tte <= -0.122))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118
"((lds <= 2.113) U[0,1] (s8_hr <= 0.000))
",0.000,-9999999.000,-9999999.000,0.000,1.000,15,13,1,5,20,14,16,18,0.75,0.9285714285714286,0.07142857142857142,0.9375,0.8235294117647058,0.17647058823529416
"F[0,1](n_evts <= 0.448 -> SpO2 >= 93.030)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,14,0,6,20,14,14,20,0.7,1.0,0.0,1.0,0.8235294117647058,0.17647058823529416
"F[0,1](ICU_Pt_Days < 2.825 -> y = 0.666)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,8,6,0,20,14,26,8,1.0,0.5714285714285714,0.42857142857142855,0.7692307692307693,0.8235294117647058,0.17647058823529416
"((lds <= 2.020) U[1,1] (y >= 0.074))
",0.165,1.026,0.918,0.000,1.000,20,7,7,0,20,14,27,7,1.0,0.5,0.5,0.7407407407407407,0.7941176470588235,0.20588235294117652
"F[0,0](MET >= 0.024 | Mort >= 0.124)
",-1.151,-0.024,0.519,0.000,1.000,20,7,7,0,20,14,27,7,1.0,0.5,0.5,0.7407407407407407,0.7941176470588235,0.20588235294117652
"F[0,1](lds <= 1.375 & n_edrk <= 0.881)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,6,8,0,20,14,28,6,1.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7647058823529411,0.23529411764705888
"F[1,1](n_edrk <= 0.903 & Resp <= 18.957)
",-0.215,-0.569,-0.211,0.000,1.000,18,8,6,2,20,14,24,10,0.9,0.5714285714285714,0.42857142857142855,0.75,0.7647058823529411,0.23529411764705888
"F[1,1](lds >= 0.991 & Resp <= 19.895)
",-0.072,-0.161,-0.079,0.000,1.000,17,9,5,3,20,14,22,12,0.85,0.6428571428571429,0.35714285714285715,0.7727272727272727,0.7647058823529411,0.23529411764705888
"F[1,1](AF >= 0.029 | s8_hr <= 0.000)
",-0.407,0.000,0.068,0.000,1.000,16,10,4,4,20,14,20,14,0.8,0.7142857142857143,0.2857142857142857,0.8,0.7647058823529411,0.23529411764705888
"((ICU_Pt_Days >= 0.080) U[1,1] (Mort >= 0.183))
",-1.668,-0.080,2.905,0.000,1.000,20,5,9,0,20,14,29,5,1.0,0.35714285714285715,0.6428571428571429,0.6896551724137931,0.7352941176470589,0.2647058823529411
"((Mort >= 0.112) U[1,2] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,17,7,5,5,22,12,22,12,0.7727272727272727,0.5833333333333334,0.4166666666666667,0.7727272727272727,0.7058823529411765,0.2941176470588235
"F[0,1](Mort >= 0.150 & SpO2 >= 93.395)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,4,10,0,20,14,30,4,1.0,0.2857142857142857,0.7142857142857143,0.6666666666666666,0.7058823529411765,0.2941176470588235
"F[0,1](death <= 0.619 & Pulse >= 72.529)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,10,4,6,20,14,18,16,0.7,0.7142857142857143,0.2857142857142857,0.7777777777777778,0.7058823529411765,0.2941176470588235
"((Mort <= 0.497) U[1,1] (O2_Flow >= 2.413))
",-0.530,0.497,1.418,0.000,1.000,20,2,12,0,20,14,32,2,1.0,0.14285714285714285,0.8571428571428571,0.625,0.6470588235294118,0.3529411764705882
"F[0,1](AF >= 0.003 & O2_Flow <= 4.738)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,2,12,0,20,14,32,2,1.0,0.14285714285714285,0.8571428571428571,0.625,0.6470588235294118,0.3529411764705882
"((lds >= 1.020) U[0,0] (MET >= 0.035))
",-1.443,0.156,0.787,0.000,1.000,20,2,12,0,20,14,32,2,1.0,0.14285714285714285,0.8571428571428571,0.625,0.6470588235294118,0.3529411764705882
"((edrk <= 32.411) U[0,1] (MET >= 0.051))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,2,12,0,20,14,32,2,1.0,0.14285714285714285,0.8571428571428571,0.625,0.6470588235294118,0.3529411764705882
"((AF >= 0.008) U[1,1] (Resp >= 14.832))
",0.489,4.168,2.546,0.000,1.000,20,2,12,0,20,14,32,2,1.0,0.14285714285714285,0.8571428571428571,0.625,0.6470588235294118,0.3529411764705882
"((dfa <= 0.722) U[1,1] (SpO2 >= 89.460))
",-0.946,3.940,6.683,0.000,1.000,11,11,3,9,20,14,14,20,0.55,0.7857142857142857,0.21428571428571427,0.7857142857142857,0.6470588235294118,0.3529411764705882
"F[0,1](AF >= 0.014 & LOS >= 2.885)
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,2,12,0,20,14,32,2,1.0,0.14285714285714285,0.8571428571428571,0.625,0.6470588235294118,0.3529411764705882
"F[1,1](srr >= 0.059 | y >= 0.016)
",-1.503,0.017,0.711,0.000,1.000,9,12,2,11,20,14,11,23,0.45,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.6176470588235294,0.38235294117647056
"F[0,1](dfa >= 0.626 -> edrk >= 15.073)
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,14,0,13,20,14,7,27,0.35,1.0,0.0,1.0,0.6176470588235294,0.38235294117647056
"((dfa <= 0.769) U[1,1] (s8_hr >= -0.001))
",-0.975,0.048,0.227,0.000,1.000,10,11,3,10,20,14,13,21,0.5,0.7857142857142857,0.21428571428571427,0.7692307692307693,0.6176470588235294,0.38235294117647056
"((edrk >= 17.337) U[0,1] (Pulse >= 62.737))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,14,0,13,20,14,7,27,0.35,1.0,0.0,1.0,0.6176470588235294,0.38235294117647056
"((hr >= 75.812) U[0,0] (Pulse >= 62.273))
",-1.102,6.433,30.203,0.000,1.000,7,14,0,13,20,14,7,27,0.35,1.0,0.0,1.0,0.6176470588235294,0.38235294117647056
