Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](n_evts >= 0.178 -> y = 0.368)
",0.000,9999999.000,9999999.000,1.000,0.000,39,14,0,0,39,14,39,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,1](LOS <= 6.698 & SBP >= 139.672)
",0.000,9999999.000,9999999.000,1.000,0.000,39,14,0,0,39,14,39,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,0](Mort <= 0.704 & n_evts <= 0.676)
",2.449,0.676,-0.181,1.000,0.000,39,13,1,0,39,14,40,13,1.0,0.9285714285714286,0.07142857142857142,0.975,0.9811320754716981,0.018867924528301883
"G[1,1](lds <= 1.098 | Temp <= 36.516)
",0.523,0.436,0.011,1.000,0.000,39,12,2,0,39,14,41,12,1.0,0.8571428571428571,0.14285714285714285,0.9512195121951219,0.9622641509433962,0.037735849056603765
"G[0,1](Glasgow_Coma_Scale_Total >= 14.659 & s24_hr >= -0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,36,13,1,3,39,14,37,16,0.9230769230769231,0.9285714285714286,0.07142857142857142,0.972972972972973,0.9245283018867925,0.07547169811320753
"G[0,0](direct <= 0.312 & LOS <= 4.326)
",1.001,0.312,-2.823,1.000,0.000,39,9,5,0,39,14,44,9,1.0,0.6428571428571429,0.35714285714285715,0.8863636363636364,0.9056603773584906,0.09433962264150941
"G[0,0](Pulse <= 101.300 & Temp <= 36.842)
",0.876,0.541,-3.541,1.000,0.000,39,9,5,0,39,14,44,9,1.0,0.6428571428571429,0.35714285714285715,0.8863636363636364,0.9056603773584906,0.09433962264150941
"G[0,1](n_edrk >= 0.718 | SBP >= 119.440)
",0.000,9999999.000,9999999.000,1.000,0.000,39,8,6,0,39,14,45,8,1.0,0.5714285714285714,0.42857142857142855,0.8666666666666667,0.8867924528301887,0.1132075471698113
"G[0,1](edrk >= 11.076 -> Temp <= 36.555)
",0.000,9999999.000,9999999.000,1.000,0.000,35,12,2,4,39,14,37,16,0.8974358974358975,0.8571428571428571,0.14285714285714285,0.9459459459459459,0.8867924528301887,0.1132075471698113
"G[0,1](Mort >= 0.039 -> s8_hr >= -0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,39,8,6,0,39,14,45,8,1.0,0.5714285714285714,0.42857142857142855,0.8666666666666667,0.8867924528301887,0.1132075471698113
