Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((Glasgow_Coma_Scale_Total >= 14.448) U[0,1] (n_evts >= 0.015))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,14,0,0,22,14,22,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](af <= 0.218 & Pulse >= 62.707)
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,14,0,0,22,14,22,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[1,1](n_edrk >= 0.764 -> n_evts >= 0.258)
",136.825,-0.234,-0.742,0.000,1.000,21,14,0,1,22,14,21,15,0.9545454545454546,1.0,0.0,1.0,0.9722222222222222,0.02777777777777779
"((LOS >= 1.768) U[1,2] (srr <= 0.165))
",0.000,-9999999.000,-9999999.000,0.000,1.000,21,14,0,1,22,14,21,15,0.9545454545454546,1.0,0.0,1.0,0.9722222222222222,0.02777777777777779
"((LOS >= 1.365) U[1,2] (O2_Flow <= 6.519))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,13,0,1,23,13,22,14,0.9565217391304348,1.0,0.0,1.0,0.9722222222222222,0.02777777777777779
"((Pulse >= 66.227) U[1,1] (s2_edrk >= -0.003))
",-1.396,0.003,16.916,0.000,1.000,22,12,2,0,22,14,24,12,1.0,0.8571428571428571,0.14285714285714285,0.9166666666666666,0.9444444444444444,0.05555555555555558
"((dfa >= 0.635) U[0,1] (ICU_Pt_Days >= 0.077))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,12,2,0,22,14,24,12,1.0,0.8571428571428571,0.14285714285714285,0.9166666666666666,0.9444444444444444,0.05555555555555558
"((cosen >= -2.528) U[1,1] (ICU_Pt_Days >= 0.678))
",-1.494,0.227,3.155,0.000,1.000,22,12,2,0,22,14,24,12,1.0,0.8571428571428571,0.14285714285714285,0.9166666666666666,0.9444444444444444,0.05555555555555558
"((s8_hr >= -5.4654290550861374e-05) U[0,1] (tte <= -0.021))
",0.000,-9999999.000,-9999999.000,0.000,1.000,22,11,3,0,22,14,25,11,1.0,0.7857142857142857,0.21428571428571427,0.88,0.9166666666666666,0.08333333333333337
"((edrk >= 12.701) U[0,1] (n_edrk <= 0.822))
",0.000,-9999999.000,-9999999.000,0.000,1.000,21,12,2,1,22,14,23,13,0.9545454545454546,0.8571428571428571,0.14285714285714285,0.9130434782608695,0.9166666666666666,0.08333333333333337
"F[1,1](dfa <= 1.066 & tte <= -0.329)
",-1.538,-0.329,0.254,0.000,1.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"((srr <= 0.118) U[1,1] (y >= 0.001))
",-0.846,0.029,0.452,0.000,1.000,22,9,5,0,22,14,27,9,1.0,0.6428571428571429,0.35714285714285715,0.8148148148148148,0.8611111111111112,0.13888888888888884
"((hr <= 94.408) U[1,1] (n_evts >= 0.188))
",4.390,40.487,6.913,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"((Mort >= 0.128) U[1,1] (s24_hr <= 0.001))
",-1.152,0.001,0.498,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"F[1,1](direct >= 0.094 & ICU_Pt_Days >= 0.786)
",-1.290,-0.786,0.137,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
"F[1,1](n_evts >= 0.239 & SpO2 >= 95.943)
",0.593,-0.239,-2.456,0.000,1.000,22,7,7,0,22,14,29,7,1.0,0.5,0.5,0.7586206896551724,0.8055555555555556,0.19444444444444442
