Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((direct >= 0.050) U[0,0] (LOS >= 0.654))
",-1.869,-0.050,6.631,0.000,1.000,28,13,1,0,28,14,29,13,1.0,0.9285714285714286,0.07142857142857142,0.9655172413793104,0.9761904761904762,0.023809523809523836
"((n_evts >= 0.245) U[1,2] (Temp >= 36.459))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,12,0,2,30,12,28,14,0.9333333333333333,1.0,0.0,1.0,0.9523809523809523,0.04761904761904767
"F[1,1](LOS >= 0.662 & Temp >= 36.195)
",-4.051,-0.662,0.701,0.000,1.000,28,12,2,0,28,14,30,12,1.0,0.8571428571428571,0.14285714285714285,0.9333333333333333,0.9523809523809523,0.04761904761904767
"F[0,1](direct >= 0.155 | Glasgow_Coma_Scale_Total <= 14.971)
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,11,3,0,28,14,31,11,1.0,0.7857142857142857,0.21428571428571427,0.9032258064516129,0.9285714285714286,0.0714285714285714
"((ICU_Pt_Days >= 0.449) U[1,2] (Temp >= 35.834))
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,10,2,2,30,12,30,12,0.9333333333333333,0.8333333333333334,0.16666666666666666,0.9333333333333333,0.9047619047619048,0.09523809523809523
"((s2_edrk >= -0.004) U[1,1] (tte <= -0.028))
",-0.721,0.004,1.221,0.000,1.000,28,9,5,0,28,14,33,9,1.0,0.6428571428571429,0.35714285714285715,0.8484848484848485,0.8809523809523809,0.11904761904761907
"F[0,1](LOS >= 1.200 & Mort >= 0.113)
",0.000,-9999999.000,-9999999.000,0.000,1.000,28,9,5,0,28,14,33,9,1.0,0.6428571428571429,0.35714285714285715,0.8484848484848485,0.8809523809523809,0.11904761904761907
"((s24_edrk <= 0.003) U[0,0] (y >= 0.115))
",-1.579,0.003,0.633,0.000,1.000,28,9,5,0,28,14,33,9,1.0,0.6428571428571429,0.35714285714285715,0.8484848484848485,0.8809523809523809,0.11904761904761907
"F[0,1](LOS >= 1.416 | s24_hr >= -0.000)
",0.000,-9999999.000,-9999999.000,0.000,1.000,23,14,0,5,28,14,23,19,0.8214285714285714,1.0,0.0,1.0,0.8809523809523809,0.11904761904761907
"((LOS >= 0.423) U[0,0] (tte <= -0.270))
",-2.000,-0.270,6.868,0.000,1.000,28,9,5,0,28,14,33,9,1.0,0.6428571428571429,0.35714285714285715,0.8484848484848485,0.8809523809523809,0.11904761904761907
