Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"G[0,1](n_evts <= 0.625 & Resp >= 14.461)
",0.000,9999999.000,9999999.000,1.000,0.000,57,14,0,0,57,14,57,14,1.0,1.0,0.0,1.0,1.0,0.0
"G[0,0](ICU_Pt_Days >= 0.432 -> TROPONIN_I <= 0.051)
",1.697,-0.028,-3.343,1.000,0.000,57,12,2,0,57,14,59,12,1.0,0.8571428571428571,0.14285714285714285,0.9661016949152542,0.971830985915493,0.028169014084507005
"G[0,1](SBP >= 112.435 & Temp >= 36.333)
",0.000,9999999.000,9999999.000,1.000,0.000,57,10,4,0,57,14,61,10,1.0,0.7142857142857143,0.2857142857142857,0.9344262295081968,0.9436619718309859,0.05633802816901412
"G[0,1](hr >= 67.641 -> s8_hr >= 0.000)
",0.000,9999999.000,9999999.000,1.000,0.000,54,13,1,3,57,14,55,16,0.9473684210526315,0.9285714285714286,0.07142857142857142,0.9818181818181818,0.9436619718309859,0.05633802816901412
"G[0,1](Mort <= 0.915 & Resp <= 21.485)
",0.000,9999999.000,9999999.000,1.000,0.000,57,10,4,0,57,14,61,10,1.0,0.7142857142857143,0.2857142857142857,0.9344262295081968,0.9436619718309859,0.05633802816901412
"G[0,0](cosen <= -1.181 & Mort <= 0.946)
",1.446,0.939,0.205,1.000,0.000,57,9,5,0,57,14,62,9,1.0,0.6428571428571429,0.35714285714285715,0.9193548387096774,0.9295774647887324,0.07042253521126762
"G[1,1](LOS <= 9.007 & SpO2 <= 99.713)
",0.449,2.963,1.108,1.000,0.000,57,7,7,0,57,14,64,7,1.0,0.5,0.5,0.890625,0.9014084507042254,0.09859154929577463
"G[0,0](Mort > 0.065 -> y = 0.385)
",0.866,0.065,-0.364,1.000,0.000,57,7,7,0,57,14,64,7,1.0,0.5,0.5,0.890625,0.9014084507042254,0.09859154929577463
"G[0,1](direct >= 0.026 -> TROPONIN_I <= 0.039)
",0.000,9999999.000,9999999.000,1.000,0.000,57,7,7,0,57,14,64,7,1.0,0.5,0.5,0.890625,0.9014084507042254,0.09859154929577463
"G[1,1](af >= 0.017 | Mort <= 0.723)
",0.866,0.723,0.406,1.000,0.000,57,7,7,0,57,14,64,7,1.0,0.5,0.5,0.890625,0.9014084507042254,0.09859154929577463
