Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"F[0,1](LOS >= 2.150 | MET >= 0.010)
",0.000,-9999999.000,-9999999.000,0.000,1.000,68,14,0,0,68,14,68,14,1.0,1.0,0.0,1.0,1.0,0.0
"((lds <= 2.247) U[1,1] (n_evts >= 0.115))
",-1.965,0.379,0.918,0.000,1.000,68,14,0,0,68,14,68,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[1,1](MET <= 0.730 -> n_evts >= 0.032)
",2146212991735625.000,-0.730,-0.968,0.000,1.000,68,14,0,0,68,14,68,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](s2_edrk <= 0.002 -> y >= 0.076)
",0.000,-9999999.000,-9999999.000,0.000,1.000,68,13,1,0,68,14,69,13,1.0,0.9285714285714286,0.07142857142857142,0.9855072463768116,0.9878048780487805,0.012195121951219523
"F[0,0](LOS >= 2.733 | n_evts >= 0.100)
",-0.969,-0.100,2.591,0.000,1.000,68,13,1,0,68,14,69,13,1.0,0.9285714285714286,0.07142857142857142,0.9855072463768116,0.9878048780487805,0.012195121951219523
"((Mort >= 0.041) U[0,0] (n_evts >= 0.163))
",-17.475,-0.041,0.924,0.000,1.000,68,13,1,0,68,14,69,13,1.0,0.9285714285714286,0.07142857142857142,0.9855072463768116,0.9878048780487805,0.012195121951219523
"F[0,1](n_evts >= 0.085 & Resp >= 15.944)
",0.000,-9999999.000,-9999999.000,0.000,1.000,68,12,2,0,68,14,70,12,1.0,0.8571428571428571,0.14285714285714285,0.9714285714285714,0.975609756097561,0.024390243902439046
"((hr <= 108.108) U[0,1] (y >= 0.051))
",0.000,-9999999.000,-9999999.000,0.000,1.000,68,11,3,0,68,14,71,11,1.0,0.7857142857142857,0.21428571428571427,0.9577464788732394,0.9634146341463414,0.03658536585365857
"((Temp <= 36.601) U[0,1] (tte <= -0.095))
",0.000,-9999999.000,-9999999.000,0.000,1.000,68,10,4,0,68,14,72,10,1.0,0.7142857142857143,0.2857142857142857,0.9444444444444444,0.9512195121951219,0.04878048780487809
"F[0,1](s2_hr <= 0.001 & tte <= -0.134)
",0.000,-9999999.000,-9999999.000,0.000,1.000,68,10,4,0,68,14,72,10,1.0,0.7142857142857143,0.2857142857142857,0.9444444444444444,0.9512195121951219,0.04878048780487809
"((s24_edrk <= 0.000) U[0,0] (y >= 0.023))
",-1.153,0.000,0.558,0.000,1.000,68,9,5,0,68,14,73,9,1.0,0.6428571428571429,0.35714285714285715,0.9315068493150684,0.9390243902439024,0.060975609756097615
