Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[1,1](lds >= 0.546 -> LOS >= 1.877)
",0.884,-1.397,-5.009,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((edrk <= 20.655) U[0,1] (n_evts >= 0.152))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,14,0,0,20,14,20,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((af >= 0.001) U[0,1] (LOS >= 2.485))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,12,2,0,20,14,22,12,1.0,0.8571428571428571,0.14285714285714285,0.9090909090909091,0.9411764705882353,0.05882352941176472,-1
"F[1,1](Glasgow_Coma_Scale_Total >= 14.177 -> n_edrk <= 0.984)
",-0.780,-0.823,-0.561,0.000,1.000,19,13,1,1,20,14,20,14,0.95,0.9285714285714286,0.07142857142857142,0.95,0.9411764705882353,0.05882352941176472,-1
"((n_evts >= 0.247) U[1,2] (Temp <= 37.298))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,11,0,3,23,11,20,14,0.8695652173913043,1.0,0.0,1.0,0.9117647058823529,0.08823529411764708,-1
"((n_evts >= 0.125) U[1,2] (Resp <= 20.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,11,0,3,23,11,20,14,0.8695652173913043,1.0,0.0,1.0,0.9117647058823529,0.08823529411764708,-1
"F[1,1](n_edrk <= 0.960 & s8_edrk >= -0.002)
",-9.457,-0.040,0.000,0.000,1.000,19,11,3,1,20,14,22,12,0.95,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.8823529411764706,0.11764705882352944,-1
"G[0,0](srr >= 0.042 -> TROPONIN_I <= 0.056)
",0.610,-0.010,-0.036,1.000,0.000,19,11,3,1,20,14,22,12,0.95,0.7857142857142857,0.21428571428571427,0.8636363636363636,0.8823529411764706,0.11764705882352944,1
"((TROPONIN_I <= 0.056) U[0,1] (tte <= -0.166))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118,-1
"((LOS <= 9.169) U[0,1] (SpO2 <= 96.815))
",0.000,-9999999.000,-9999999.000,0.000,1.000,20,9,5,0,20,14,25,9,1.0,0.6428571428571429,0.35714285714285715,0.8,0.8529411764705882,0.1470588235294118,-1
