Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((n_edrk <= 0.933) U[0,1] (n_evts >= 0.151))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0
"((Glasgow_Coma_Scale_Total >= 14.709) U[0,1] (n_evts >= 0.151))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0
"((ICU_Pt_Days <= 3.392) U[0,1] (n_evts >= 0.014))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0
"F[0,1](edrk <= 29.407 -> n_evts >= 0.061)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,14,0,0,49,14,49,14,1.0,1.0,0.0,1.0,1.0,0.0
"((Glasgow_Coma_Scale_Total <= 14.972) U[0,1] (LOS >= 2.623))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744
"F[0,1](ICU_Pt_Days >= 0.078 & n_edrk <= 0.918)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744
"((LOS >= 2.823) U[1,2] (Pulse <= 108.793))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,12,0,2,51,12,49,14,0.9607843137254902,1.0,0.0,1.0,0.9682539682539683,0.031746031746031744
"((LOS >= 2.264) U[1,1] (s2_edrk >= -0.002))
",-0.817,0.002,2.524,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744
"F[0,1](ICU_Pt_Days >= 0.687 & s8_edrk >= -0.003)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,12,2,0,49,14,51,12,1.0,0.8571428571428571,0.14285714285714285,0.9607843137254902,0.9682539682539683,0.031746031746031744
"F[0,1](death >= 0.023 | direct >= 0.103)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,11,3,0,49,14,52,11,1.0,0.7857142857142857,0.21428571428571427,0.9423076923076923,0.9523809523809523,0.04761904761904767
"F[0,0](edrk <= 21.108 & ICU_Pt_Days >= 0.321)
",0.323,-0.388,-3.128,0.000,1.000,49,10,4,0,49,14,53,10,1.0,0.7142857142857143,0.2857142857142857,0.9245283018867925,0.9365079365079365,0.06349206349206349
"((LOS >= 2.767) U[0,0] (y >= 0.054))
",-0.888,-0.054,2.437,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942
"((O2_Flow >= 1.109) U[1,1] (tte <= -0.198))
",-1.076,0.845,2.405,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942
"F[1,1](edrk <= 25.170 -> y >= 0.044)
",-0.169,-8.856,-7.632,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942
"((LOS >= 2.222) U[1,2] (srr <= 0.098))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,9,2,3,52,11,51,12,0.9423076923076923,0.8181818181818182,0.18181818181818182,0.9607843137254902,0.9206349206349206,0.07936507936507942
"((cosen <= -1.803) U[0,1] (tte <= -0.179))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,9,5,0,49,14,54,9,1.0,0.6428571428571429,0.35714285714285715,0.9074074074074074,0.9206349206349206,0.07936507936507942
"((cosen <= -2.003) U[0,1] (n_edrk <= 0.878))
",0.000,-9999999.000,-9999999.000,0.000,1.000,44,12,2,5,49,14,46,17,0.8979591836734694,0.8571428571428571,0.14285714285714285,0.9565217391304348,0.8888888888888888,0.11111111111111116
"((LOS >= 2.094) U[1,2] (SBP >= 115.674))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,7,0,7,56,7,49,14,0.875,1.0,0.0,1.0,0.8888888888888888,0.11111111111111116
"((AF <= 0.240) U[1,1] (Mort >= 0.066))
",-1.581,0.240,0.736,0.000,1.000,49,7,7,0,49,14,56,7,1.0,0.5,0.5,0.875,0.8888888888888888,0.11111111111111116
"((direct >= 0.027) U[1,2] (s2_edrk <= 0.003))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,7,6,1,50,13,55,8,0.98,0.5384615384615384,0.46153846153846156,0.8909090909090909,0.8888888888888888,0.11111111111111116
"((ICU_Pt_Days >= 0.439) U[1,2] (O2_Flow <= 3.038))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,7,2,5,54,9,51,12,0.9074074074074074,0.7777777777777778,0.2222222222222222,0.9607843137254902,0.8888888888888888,0.11111111111111116
"((SpO2 <= 96.208) U[1,1] (tte <= -0.177))
",0.033,3.041,2.875,0.000,1.000,49,6,8,0,49,14,57,6,1.0,0.42857142857142855,0.5714285714285714,0.8596491228070176,0.873015873015873,0.12698412698412698
"((direct >= 0.014) U[1,1] (tte <= -0.201))
",-1.036,-0.014,1.473,0.000,1.000,49,5,9,0,49,14,58,5,1.0,0.35714285714285715,0.6428571428571429,0.8448275862068966,0.8571428571428571,0.1428571428571429
"((direct >= 0.108) U[1,2] (Pulse <= 94.711))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,5,5,4,53,10,54,9,0.9245283018867925,0.5,0.5,0.9074074074074074,0.8571428571428571,0.1428571428571429
"F[0,1](SBP >= 110.978 & y >= 0.065)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,5,9,0,49,14,58,5,1.0,0.35714285714285715,0.6428571428571429,0.8448275862068966,0.8571428571428571,0.1428571428571429
"((direct >= 0.002) U[1,1] (Temp >= 36.751))
",-0.204,0.152,0.283,0.000,1.000,49,5,9,0,49,14,58,5,1.0,0.35714285714285715,0.6428571428571429,0.8448275862068966,0.8571428571428571,0.1428571428571429
"((death >= 0.038) U[1,1] (Temp <= 36.896))
",-0.892,0.082,0.664,0.000,1.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872
"((cosen <= -1.089) U[0,1] (death >= 0.060))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,4,10,0,49,14,59,4,1.0,0.2857142857142857,0.7142857142857143,0.8305084745762712,0.8412698412698413,0.15873015873015872
"F[0,1](ICU_Pt_Days >= 0.551 & y <= 0.554)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,3,11,0,49,14,60,3,1.0,0.21428571428571427,0.7857142857142857,0.8166666666666667,0.8253968253968254,0.17460317460317465
"((Mort >= 0.055) U[1,2] (Temp >= 36.569))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,3,5,6,55,8,54,9,0.8909090909090909,0.375,0.625,0.9074074074074074,0.8253968253968254,0.17460317460317465
"((Glasgow_Coma_Scale_Total <= 14.992) U[1,2] (SBP >= 68.853))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,2,11,1,50,13,60,3,0.98,0.15384615384615385,0.8461538461538461,0.8166666666666667,0.8095238095238095,0.19047619047619047
"((death >= 0.022) U[0,1] (MET >= 0.003))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047
"F[0,0](af >= 0.007 & Glasgow_Coma_Scale_Total >= 14.056)
",0.632,-0.007,-0.021,0.000,1.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047
"F[0,0](dfa <= 1.234 & Glasgow_Coma_Scale_Total <= 14.997)
",-0.632,-0.003,0.236,0.000,1.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047
"F[1,1](death >= 0.059 & Resp >= 14.225)
",0.271,-0.059,-0.392,0.000,1.000,49,2,12,0,49,14,61,2,1.0,0.14285714285714285,0.8571428571428571,0.8032786885245902,0.8095238095238095,0.19047619047619047
"F[0,1](LACTIC_ACID <= 1.300 & y = 0.484)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[0,1](CO2 > 26.000 & y = 0.902)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[0,1](CREATININE >= 1.100 & y = 0.631)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((PARTIAL_THROMBOPLASTIN_TIME <= 31.800) U[1,1] (y = 0.420))
",0.000,0.000,0.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((TOTAL_BILIRUBIN > 0.700) U[1,1] (y = 0.515))
",0.000,-0.000,-0.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((MET >= 0.005) U[0,1] (death = 0.063))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[0,1](GLUCOSE >= 119.000 -> y = 0.285)
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((PLATELET_COUNT < 212.000) U[0,0] (y = 0.525))
",0.000,0.000,0.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((PROTIME_INR >= 1.200) U[1,1] (y = 0.710))
",0.000,0.000,0.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((s2_hr <= 0.001) U[0,0] (y = 0.541))
",-0.146,0.001,0.001,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[0,0](Glasgow_Coma_Scale_Total >= 14.213 & MET >= 0.002)
",0.632,-0.002,-0.063,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((MET >= 0.000) U[0,0] (death = 0.063))
",-0.632,-0.000,0.285,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[1,1](af >= 0.003 & cosen >= -2.189)
",-0.121,-0.051,-0.040,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((af >= 0.007) U[1,2] (direct <= 0.576))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,7,7,56,7,56,7,0.875,0.0,1.0,0.875,0.7777777777777778,0.2222222222222222
"F[1,1](af >= 0.003 & Temp <= 37.256)
",0.361,-0.004,-0.022,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((OXYGEN_SATURATION < 94.700) U[0,0] (y = 0.404))
",0.000,0.000,0.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((Resp > 15.016) U[0,0] (y = 0.997))
",-0.079,2.484,2.702,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((s24_hr >= -0.001) U[1,1] (y = 0.315))
",0.374,0.001,0.001,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((MET >= 0.024) U[1,1] (death = 0.063))
",-0.632,-0.024,0.262,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((MET >= 0.031) U[0,0] (death = 0.063))
",-0.632,-0.031,0.254,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((MET >= 0.026) U[0,1] (death = 0.063))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((dfa > 0.453) U[0,1] (y = 0.905))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[1,1](af >= 0.003 & srr <= 0.082)
",0.408,-0.003,-0.010,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((af <= 0.329) U[0,1] (y = 0.802))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((s8_edrk > -0.007) U[0,1] (y = 0.618))
",0.000,-9999999.000,-9999999.000,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"((s2_edrk >= -0.007) U[1,1] (y = 0.983))
",0.576,0.007,0.005,0.000,1.000,49,0,14,0,49,14,63,0,1.0,0.0,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
"F[1,1](Pulse >= 75.293 & srr >= 0.028)
",0.566,-0.050,-1.478,0.000,1.000,36,10,4,13,49,14,40,23,0.7346938775510204,0.7142857142857143,0.2857142857142857,0.9,0.7301587301587301,0.2698412698412699
"((hr >= 82.156) U[1,2] (TOTAL_BILIRUBIN >= 0.700))
",0.000,-9999999.000,-9999999.000,0.000,1.000,30,11,3,19,49,14,33,30,0.6122448979591837,0.7857142857142857,0.21428571428571427,0.9090909090909091,0.6507936507936508,0.3492063492063492
"F[1,1](MET >= 0.019 | s8_hr <= 0.000)
",-0.633,0.000,0.281,0.000,1.000,30,10,4,19,49,14,34,29,0.6122448979591837,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.6349206349206349,0.3650793650793651
