Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR,Class
"F[0,1](AF <= 0.978 | y >= 0.012)
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,14,0,0,180,14,180,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"((cosen >= -1.449) U[0,0] (n_evts >= 0.022))
",0.303,1.087,0.978,0.000,1.000,180,14,0,0,180,14,180,14,1.0,1.0,0.0,1.0,1.0,0.0,-1
"F[0,1](AF <= 0.950 & dfa >= 0.512)
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,12,2,0,180,14,182,12,1.0,0.8571428571428571,0.14285714285714285,0.989010989010989,0.9896907216494846,0.010309278350515427,-1
"((AF <= 0.994) U[1,2] (LOS >= 2.970))
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,12,0,2,182,12,180,14,0.989010989010989,1.0,0.0,1.0,0.9896907216494846,0.010309278350515427,-1
"((AF <= 0.937) U[1,1] (tte >= -2.530))
",1.580,2.530,2.026,0.000,1.000,180,12,2,0,180,14,182,12,1.0,0.8571428571428571,0.14285714285714285,0.989010989010989,0.9896907216494846,0.010309278350515427,-1
"((Glasgow_Coma_Scale_Total >= 14.735) U[0,1] (ICU_Pt_Days >= 0.075))
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,12,2,0,180,14,182,12,1.0,0.8571428571428571,0.14285714285714285,0.989010989010989,0.9896907216494846,0.010309278350515427,-1
"G[0,1](AF >= 0.078 & s8_edrk >= -0.002)
",0.000,9999999.000,9999999.000,1.000,0.000,180,12,2,0,180,14,182,12,1.0,0.8571428571428571,0.14285714285714285,0.989010989010989,0.9896907216494846,0.010309278350515427,1
"F[1,1](n_evts >= 0.065 & Resp <= 21.840)
",-0.979,-0.065,0.466,0.000,1.000,180,11,3,0,180,14,183,11,1.0,0.7857142857142857,0.21428571428571427,0.9836065573770492,0.9845360824742269,0.015463917525773141,-1
"F[0,1](s24_hr >= -0.005 & tte <= -0.064)
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,11,3,0,180,14,183,11,1.0,0.7857142857142857,0.21428571428571427,0.9836065573770492,0.9845360824742269,0.015463917525773141,-1
"G[0,1](ICU_Pt_Days <= 2.645 & LOS >= 2.408)
",0.000,9999999.000,9999999.000,1.000,0.000,180,10,4,0,180,14,184,10,1.0,0.7142857142857143,0.2857142857142857,0.9782608695652174,0.979381443298969,0.020618556701030966,1
"((ICU_Pt_Days >= 0.184) U[1,1] (s24_edrk >= -0.002))
",-2.919,0.002,3.959,0.000,1.000,180,10,4,0,180,14,184,10,1.0,0.7142857142857143,0.2857142857142857,0.9782608695652174,0.979381443298969,0.020618556701030966,-1
"F[0,1](s8_edrk >= -0.005 -> y >= 0.018)
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,9,5,0,180,14,185,9,1.0,0.6428571428571429,0.35714285714285715,0.972972972972973,0.9742268041237113,0.02577319587628868,-1
"((Glasgow_Coma_Scale_Total >= 14.532) U[0,1] (y >= 0.035))
",0.000,-9999999.000,-9999999.000,0.000,1.000,180,9,5,0,180,14,185,9,1.0,0.6428571428571429,0.35714285714285715,0.972972972972973,0.9742268041237113,0.02577319587628868,-1
"F[0,0](dfa <= 0.673 & y >= 0.045)
",-0.315,-0.045,0.033,0.000,1.000,180,9,5,0,180,14,185,9,1.0,0.6428571428571429,0.35714285714285715,0.972972972972973,0.9742268041237113,0.02577319587628868,-1
"((hr >= 81.199) U[1,1] (ICU_Pt_Days >= 0.155))
",-0.700,5.380,18.715,0.000,1.000,180,9,5,0,180,14,185,9,1.0,0.6428571428571429,0.35714285714285715,0.972972972972973,0.9742268041237113,0.02577319587628868,-1
"F[0,1](n_edrk > 0.434 -> y = 0.943)
",0.000,-9999999.000,-9999999.000,0.000,1.000,178,10,4,2,180,14,182,12,0.9888888888888889,0.7142857142857143,0.2857142857142857,0.978021978021978,0.9690721649484536,0.030927835051546393,-1
"((ICU_Pt_Days >= 0.221) U[1,2] (s8_hr <= 0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,177,10,2,5,182,12,179,15,0.9725274725274725,0.8333333333333334,0.16666666666666666,0.9888268156424581,0.9639175257731959,0.03608247422680411,-1
"((af <= 0.937) U[1,1] (Mort >= 0.034))
",-2.655,0.121,0.953,0.000,1.000,180,7,7,0,180,14,187,7,1.0,0.5,0.5,0.9625668449197861,0.9639175257731959,0.03608247422680411,-1
"F[0,0](edrk >= 6.162 -> Mort >= 0.026)
",0.585,-6.431,-14.307,0.000,1.000,180,7,7,0,180,14,187,7,1.0,0.5,0.5,0.9625668449197861,0.9639175257731959,0.03608247422680411,-1
