Rule,Discrimination Score,Pos Robustness,Neg Robustness,Percent Class +,Percent Class -,TP,TN,FP,FN,Actual Yes,Actual No,Predicted Yes,Predicted No,TPR/Sens,TNR/Spec,FPR,Precision,Accuracy,MCR
"((lds <= 1.407) U[0,1] (LOS >= 0.291))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,14,0,0,31,14,31,14,1.0,1.0,0.0,1.0,1.0,0.0
"((af >= 0.008) U[0,1] (ICU_Pt_Days >= 0.766))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,13,1,0,31,14,32,13,1.0,0.9285714285714286,0.07142857142857142,0.96875,0.9777777777777777,0.022222222222222254
"((death <= 0.745) U[0,1] (n_edrk <= 0.951))
",0.000,-9999999.000,-9999999.000,0.000,1.000,29,14,0,2,31,14,29,16,0.9354838709677419,1.0,0.0,1.0,0.9555555555555556,0.0444444444444444
"((Glasgow_Coma_Scale_Total <= 14.976) U[0,1] (tte <= -0.065))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,12,2,0,31,14,33,12,1.0,0.8571428571428571,0.14285714285714285,0.9393939393939394,0.9555555555555556,0.0444444444444444
"((MET >= 0.030) U[0,1] (y >= 0.115))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,11,3,0,31,14,34,11,1.0,0.7857142857142857,0.21428571428571427,0.9117647058823529,0.9333333333333333,0.06666666666666665
"((ICU_Pt_Days >= 0.755) U[1,2] (s24_edrk >= -0.001))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,11,3,0,31,14,34,11,1.0,0.7857142857142857,0.21428571428571427,0.9117647058823529,0.9333333333333333,0.06666666666666665
"F[0,1](n_edrk >= 0.467 -> y = 0.979)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,10,4,0,31,14,35,10,1.0,0.7142857142857143,0.2857142857142857,0.8857142857142857,0.9111111111111111,0.0888888888888889
"F[1,1](ICU_Pt_Days <= 1.831 -> TROPONIN_I >= 0.026)
",-4.357,-1.831,-0.262,0.000,1.000,27,14,0,4,31,14,27,18,0.8709677419354839,1.0,0.0,1.0,0.9111111111111111,0.0888888888888889
"((n_edrk <= 0.901) U[1,1] (SBP <= 155.013))
",-0.964,14.169,45.013,0.000,1.000,30,10,4,1,31,14,34,11,0.967741935483871,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.8888888888888888,0.11111111111111116
"F[0,1](lds <= 1.312 -> O2_Flow >= 2.029)
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,14,0,5,31,14,26,19,0.8387096774193549,1.0,0.0,1.0,0.8888888888888888,0.11111111111111116
"F[0,1](Mort >= 0.002 & s2_hr >= -0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,9,5,0,31,14,36,9,1.0,0.6428571428571429,0.35714285714285715,0.8611111111111112,0.8888888888888888,0.11111111111111116
"((AF <= 0.300) U[1,1] (y >= 0.173))
",-1.581,0.300,0.677,0.000,1.000,31,8,6,0,31,14,37,8,1.0,0.5714285714285714,0.42857142857142855,0.8378378378378378,0.8666666666666667,0.1333333333333333
"((n_edrk >= 0.115) U[0,0] (TROPONIN_I >= 0.028))
",1.434,0.872,0.421,0.000,1.000,26,13,1,5,31,14,27,18,0.8387096774193549,0.9285714285714286,0.07142857142857142,0.9629629629629629,0.8666666666666667,0.1333333333333333
"F[0,0](dfa <= 1.058 & direct >= 0.075)
",-0.859,-0.075,0.157,0.000,1.000,31,7,7,0,31,14,38,7,1.0,0.5,0.5,0.8157894736842105,0.8444444444444444,0.15555555555555556
"((death <= 0.642) U[1,1] (Mort >= 0.137))
",-0.632,0.642,0.706,0.000,1.000,31,5,9,0,31,14,40,5,1.0,0.35714285714285715,0.6428571428571429,0.775,0.8,0.19999999999999996
"F[0,1](direct <= 0.208 -> s24_hr >= -0.000)
",0.000,-9999999.000,-9999999.000,0.000,1.000,26,10,4,5,31,14,30,15,0.8387096774193549,0.7142857142857143,0.2857142857142857,0.8666666666666667,0.8,0.19999999999999996
"F[1,1](cosen <= -1.487 & y >= 0.139)
",-0.905,-0.139,0.301,0.000,1.000,31,5,9,0,31,14,40,5,1.0,0.35714285714285715,0.6428571428571429,0.775,0.8,0.19999999999999996
"F[0,1](Glasgow_Coma_Scale_Total <= 14.935 & lds <= 1.485)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,5,9,0,31,14,40,5,1.0,0.35714285714285715,0.6428571428571429,0.775,0.8,0.19999999999999996
"F[0,0](direct >= 0.076 & LOS <= 11.865)
",-0.352,-0.076,0.050,0.000,1.000,31,4,10,0,31,14,41,4,1.0,0.2857142857142857,0.7142857142857143,0.7560975609756098,0.7777777777777778,0.2222222222222222
"((Mort >= 0.056) U[1,2] (Pulse <= 84.543))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,4,5,5,36,9,36,9,0.8611111111111112,0.4444444444444444,0.5555555555555556,0.8611111111111112,0.7777777777777778,0.2222222222222222
"((direct <= 0.426) U[0,1] (MET >= 0.002))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,3,11,0,31,14,42,3,1.0,0.21428571428571427,0.7857142857142857,0.7380952380952381,0.7555555555555555,0.24444444444444446
"((dfa >= 0.637) U[1,1] (n_edrk <= 0.980))
",-0.635,0.181,0.526,0.000,1.000,31,2,12,0,31,14,43,2,1.0,0.14285714285714285,0.8571428571428571,0.7209302325581395,0.7333333333333333,0.2666666666666667
"F[0,0](Mort >= 0.127 & s8_hr >= -0.000)
",-1.155,-0.127,-0.054,0.000,1.000,31,2,12,0,31,14,43,2,1.0,0.14285714285714285,0.8571428571428571,0.7209302325581395,0.7333333333333333,0.2666666666666667
"F[1,1](death >= 0.002 & ICU_Pt_Days >= 0.253)
",-0.251,-0.253,-0.002,0.000,1.000,31,2,12,0,31,14,43,2,1.0,0.14285714285714285,0.8571428571428571,0.7209302325581395,0.7333333333333333,0.2666666666666667
"((MET >= 0.036) U[1,1] (s8_edrk <= 0.003))
",0.671,0.003,0.002,0.000,1.000,31,2,12,0,31,14,43,2,1.0,0.14285714285714285,0.8571428571428571,0.7209302325581395,0.7333333333333333,0.2666666666666667
"F[0,0](death >= 0.078 & edrk <= 29.004)
",-0.145,-0.078,-0.016,0.000,1.000,31,2,12,0,31,14,43,2,1.0,0.14285714285714285,0.8571428571428571,0.7209302325581395,0.7333333333333333,0.2666666666666667
"((MET >= 0.039) U[1,1] (Resp >= 15.875))
",-0.363,2.059,3.268,0.000,1.000,31,1,13,0,31,14,44,1,1.0,0.07142857142857142,0.9285714285714286,0.7045454545454546,0.7111111111111111,0.28888888888888886
"((Pulse >= 74.648) U[1,1] (s2_hr <= 1.3221539796203939e-06))
",-0.694,4.321,9.630,0.000,1.000,22,10,4,9,31,14,26,19,0.7096774193548387,0.7142857142857143,0.2857142857142857,0.8461538461538461,0.7111111111111111,0.28888888888888886
"((dfa <= 0.843) U[0,1] (lds >= 0.894))
",0.000,-9999999.000,-9999999.000,0.000,1.000,18,14,0,13,31,14,18,27,0.5806451612903226,1.0,0.0,1.0,0.7111111111111111,0.28888888888888886
"((HEMOGLOBIN > 10.200) U[0,1] (y = 0.535))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](PARTIAL_THROMBOPLASTIN_TIME <= 31.800 -> y = 0.911)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((edrk <= 26.404) U[0,1] (y = 0.110))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](TOTAL_PROTEIN > 6.300 & y = 0.628)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](Sgy < 0.000 & y = 0.001)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](s24_edrk > -0.006 & y = 0.198)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](WHITE_BLOOD_CELL_COUNT <= 8.400 & y = 0.709)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((tte > -3.792) U[0,1] (y = 0.686))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((death <= 0.183) U[0,1] (y = 0.099))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((AF >= 0.003) U[1,1] (O2_Flow >= 2.210))
",-0.656,-0.003,1.152,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((MET >= 0.000) U[0,1] (death = 0.089))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((PHOSPHORUS < 3.500) U[0,1] (y = 0.713))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](cosen <= -1.733 -> MET >= 0.028)
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,4,10,4,31,14,37,8,0.8709677419354839,0.2857142857142857,0.7142857142857143,0.7297297297297297,0.6888888888888889,0.3111111111111111
"((ICU_Pt_Days >= 0.597) U[1,2] (Temp <= 36.781))
",0.000,-9999999.000,-9999999.000,0.000,1.000,24,7,2,12,36,9,26,19,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.9230769230769231,0.6888888888888889,0.3111111111111111
"((MET >= 0.042) U[0,0] (death = 0.089))
",-0.408,-0.042,0.101,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((Glasgow_Coma_Scale_Total < 14.961) U[0,0] (y = 0.214))
",-0.408,-0.039,0.103,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((ICU_Pt_Days >= 0.303) U[0,1] (y = 0.189))
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[1,1](GLUCOSE >= 119.000 & y = 0.573)
",-1.581,-0.573,-0.469,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,1](MET <= 0.788 & y = 0.376)
",0.000,-9999999.000,-9999999.000,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"((MET >= 0.017) U[0,0] (death = 0.089))
",-0.408,-0.017,0.126,0.000,1.000,31,0,14,0,31,14,45,0,1.0,0.0,1.0,0.6888888888888889,0.6888888888888889,0.3111111111111111
"F[0,0](cosen <= -0.881 -> y = 0.705)
",0.423,-0.993,-1.264,0.000,1.000,30,0,14,1,31,14,44,1,0.967741935483871,0.0,1.0,0.6818181818181818,0.6666666666666666,0.33333333333333337
"F[0,0](Resp >= 17.758 -> SBP <= 143.963)
",1.229,-8.856,-30.534,0.000,1.000,15,14,0,16,31,14,15,30,0.4838709677419355,1.0,0.0,1.0,0.6444444444444445,0.3555555555555555
"F[0,0](Resp <= 18.488 -> TROPONIN_I >= 0.027)
",0.068,-0.995,-1.215,0.000,1.000,16,13,1,15,31,14,17,28,0.5161290322580645,0.9285714285714286,0.07142857142857142,0.9411764705882353,0.6444444444444445,0.3555555555555555
"((edrk >= 12.378) U[0,1] (Pulse >= 77.758))
",0.000,-9999999.000,-9999999.000,0.000,1.000,16,13,1,15,31,14,17,28,0.5161290322580645,0.9285714285714286,0.07142857142857142,0.9411764705882353,0.6444444444444445,0.3555555555555555
"((s8_edrk >= -0.001) U[0,1] (SBP <= 141.343))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,14,0,17,31,14,14,31,0.45161290322580644,1.0,0.0,1.0,0.6222222222222222,0.37777777777777777
"((ICU_Pt_Days >= 0.039) U[0,1] (SBP <= 154.869))
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,14,0,17,31,14,14,31,0.45161290322580644,1.0,0.0,1.0,0.6222222222222222,0.37777777777777777
"((direct >= 0.075) U[1,2] (TROPONIN_I <= 0.037))
",0.000,-9999999.000,-9999999.000,0.000,1.000,27,0,0,18,45,0,27,18,0.6,0.0,0.0,1.0,0.6,0.4
"F[0,1](death <= 0.611 -> Resp <= 18.410)
",0.000,-9999999.000,-9999999.000,0.000,1.000,14,12,2,17,31,14,16,29,0.45161290322580644,0.8571428571428571,0.14285714285714285,0.875,0.5777777777777777,0.4222222222222223
"((af <= 0.394) U[1,1] (Resp <= 18.404))
",0.701,1.067,0.401,0.000,1.000,15,11,3,16,31,14,18,27,0.4838709677419355,0.7857142857142857,0.21428571428571427,0.8333333333333334,0.5777777777777777,0.4222222222222223
"((cosen <= -0.634) U[0,1] (lds >= 0.643))
",0.000,-9999999.000,-9999999.000,0.000,1.000,11,14,0,20,31,14,11,34,0.3548387096774194,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444
"F[0,1](s8_hr <= 0.000 | TROPONIN_I >= 0.025)
",0.000,-9999999.000,-9999999.000,0.000,1.000,10,14,0,21,31,14,10,35,0.3225806451612903,1.0,0.0,1.0,0.5333333333333333,0.4666666666666667
"((AF <= 0.302) U[0,0] (s2_hr >= -0.000))
",0.000,0.302,0.302,0.000,1.000,17,6,8,14,31,14,25,20,0.5483870967741935,0.42857142857142855,0.5714285714285714,0.68,0.5111111111111111,0.48888888888888893
"((Resp >= 15.814) U[0,1] (s8_hr >= -0.000))
",0.000,-9999999.000,-9999999.000,0.000,1.000,15,7,7,16,31,14,22,23,0.4838709677419355,0.5,0.5,0.6818181818181818,0.4888888888888889,0.5111111111111111
"F[0,1](s24_edrk >= -0.006 & s8_edrk >= -3.867168132747935e-05)
",0.000,-9999999.000,-9999999.000,0.000,1.000,8,14,0,23,31,14,8,37,0.25806451612903225,1.0,0.0,1.0,0.4888888888888889,0.5111111111111111
"((lds >= 0.549) U[1,1] (s24_hr <= 0.001))
",-2.610,0.131,1.129,0.000,1.000,9,12,2,22,31,14,11,34,0.2903225806451613,0.8571428571428571,0.14285714285714285,0.8181818181818182,0.4666666666666667,0.5333333333333333
"F[1,1](edrk <= 18.867 -> SpO2 <= 98.249)
",0.682,-1.488,-5.011,0.000,1.000,8,12,2,23,31,14,10,35,0.25806451612903225,0.8571428571428571,0.14285714285714285,0.8,0.4444444444444444,0.5555555555555556
"((cosen >= -2.016) U[1,1] (tte >= -1.974))
",0.992,1.974,1.634,0.000,1.000,15,4,10,16,31,14,25,20,0.4838709677419355,0.2857142857142857,0.7142857142857143,0.6,0.4222222222222222,0.5777777777777777
"((death <= 0.199) U[0,0] (lds >= 0.405))
",-0.908,0.497,1.207,0.000,1.000,5,14,0,26,31,14,5,40,0.16129032258064516,1.0,0.0,1.0,0.4222222222222222,0.5777777777777777
"F[1,1](dfa <= 0.909 | srr >= 0.059)
",-0.492,0.126,0.231,0.000,1.000,3,14,0,28,31,14,3,42,0.0967741935483871,1.0,0.0,1.0,0.37777777777777777,0.6222222222222222
"((PROTIME_INR <= 1.200) U[0,1] (Temp <= 36.935))
",0.000,-9999999.000,-9999999.000,0.000,1.000,7,10,4,24,31,14,11,34,0.22580645161290322,0.7142857142857143,0.2857142857142857,0.6363636363636364,0.37777777777777777,0.6222222222222222
"((s24_hr <= 0.001) U[1,1] (s8_hr >= -0.001))
",0.835,0.002,0.001,0.000,1.000,5,12,2,26,31,14,7,38,0.16129032258064516,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.37777777777777777,0.6222222222222222
